latitude,longitude,address,datetime,datetimeEpoch,tempmax,tempmin,temp,humidity,precip,precipcover,snow,snowdepth,windgust,windspeed,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions,description,date,pm25,pm10,o3,no2,so2,co,City
267,48.8572,2.34141,Paris,2014-09-25,1411596000,18.8,10.8,14.6,72.26,0.18,16.67,,,23.5,11.0,1021.7,7.0,20.9,,,0.0,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,2014-09-25,71.0,48.0,23.0,66.0,,7.0,Paris
268,48.8572,2.34141,Paris,2014-09-26,1411682400,21.4,9.4,15.4,68.33,0.0,0.0,,,21.8,11.6,1025.7,3.3,24.0,,,0.0,Clear,Clear conditions throughout the day.,2014-09-26,82.0,48.0,28.0,49.0,,2.0,Paris
269,48.8572,2.34141,Paris,2014-09-27,1411768800,23.7,12.8,18.1,69.92,0.02,8.33,,,25.8,13.6,1025.9,2.5,22.9,,,0.0,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,2014-09-27,76.0,39.0,29.0,56.0,,7.0,Paris
270,48.8572,2.34141,Paris,2014-09-28,1411855200,24.4,12.5,18.5,69.07,0.0,0.0,,,31.8,15.3,1021.6,9.6,23.9,,,0.0,Clear,Clear conditions throughout the day.,2014-09-28,72.0,41.0,19.0,58.0,,7.0,Paris
271,48.8572,2.34141,Paris,2014-09-29,1411941600,21.7,15.0,18.2,81.39,3.98,25.0,,,26.6,13.3,1022.5,20.9,16.9,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2014-09-29,87.0,51.0,20.0,71.0,,10.0,Paris
272,48.8572,2.34141,Paris,2014-09-30,1412028000,22.4,14.0,17.9,83.65,3.38,16.67,,,16.2,6.4,1025.4,8.6,11.7,,,0.0,Rain,Clear conditions throughout the day with rain clearing later.,2014-09-30,104.0,49.0,22.0,65.0,,9.0,Paris
273,48.8572,2.34141,Paris,2014-10-01,1412114400,23.4,13.4,18.2,72.54,0.17,12.5,,,18.7,7.7,1026.9,3.5,18.0,,,0.0,Rain,Clear conditions throughout the day with rain clearing later.,2014-10-01,100.0,45.0,15.0,54.0,,6.0,Paris
274,48.8572,2.34141,Paris,2014-10-02,1412200800,22.5,15.7,18.5,74.02,0.0,0.0,,,20.0,9.1,1028.0,17.8,21.4,,,0.0,Clear,Clear conditions throughout the day.,2014-10-02,78.0,61.0,25.0,71.0,,11.0,Paris
275,48.8572,2.34141,Paris,2014-10-03,1412287200,24.3,13.7,18.4,72.68,0.02,4.17,,,19.2,7.5,1023.8,1.9,19.0,,,0.0,Rain,Clear conditions throughout the day with morning rain.,2014-10-03,106.0,53.0,28.0,53.0,,7.0,Paris
276,48.8572,2.34141,Paris,2014-10-04,1412373600,23.8,12.0,16.8,74.39,0.01,4.17,,,52.8,20.9,1015.9,10.2,19.2,,,0.0,Rain,Clear conditions throughout the day with late afternoon rain.,2014-10-04,83.0,34.0,20.0,38.0,,4.0,Paris
277,48.8572,2.34141,Paris,2014-10-05,1412460000,14.9,11.0,12.7,73.7,0.1,20.83,,,42.6,19.6,1018.2,24.9,25.1,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,2014-10-05,56.0,35.0,14.0,44.0,,5.0,Paris
278,48.8572,2.34141,Paris,2014-10-06,1412546400,15.0,8.2,11.3,84.87,6.11,25.0,,,49.8,23.2,1009.4,18.6,17.5,,,0.0,Rain,Clear conditions throughout the day with rain.,2014-10-06,70.0,29.0,19.0,43.0,,5.0,Paris
279,48.8572,2.34141,Paris,2014-10-07,1412632800,15.9,11.8,13.7,83.89,3.08,29.17,,,53.4,23.7,1003.9,21.3,23.6,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,2014-10-07,54.0,27.0,22.0,48.0,,6.0,Paris
280,48.8572,2.34141,Paris,2014-10-08,1412719200,19.8,11.8,15.0,91.42,17.88,41.67,,,48.6,19.5,1004.2,26.3,16.8,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2014-10-08,61.0,35.0,20.0,45.0,,7.0,Paris
281,48.8572,2.34141,Paris,2014-10-09,1412805600,19.8,14.1,16.2,81.2,2.88,16.67,,,44.7,19.3,1006.5,21.7,20.4,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2014-10-09,63.0,45.0,12.0,51.0,,8.0,Paris
282,48.8572,2.34141,Paris,2014-10-10,1412892000,17.4,11.8,14.3,85.3,0.02,4.17,,,27.3,11.7,1013.9,16.6,16.3,,,0.0,Rain,Clear conditions throughout the day with morning rain.,2014-10-10,87.0,38.0,21.0,46.0,,7.0,Paris
283,48.8572,2.34141,Paris,2014-10-11,1412978400,18.6,12.5,14.8,83.75,12.3,20.83,,,33.3,13.6,1013.6,13.5,16.8,,,0.0,Rain,Clear conditions throughout the day with morning rain.,2014-10-11,80.0,36.0,13.0,42.0,,5.0,Paris
284,48.8572,2.34141,Paris,2014-10-12,1413064800,15.9,10.9,13.4,89.1,5.49,12.5,,,31.7,16.1,1008.7,19.2,15.3,,,0.0,Rain,Clear conditions throughout the day with rain.,2014-10-12,80.0,25.0,24.0,41.0,,5.0,Paris
285,48.8572,2.34141,Paris,2014-10-13,1413151200,18.0,12.3,15.2,75.81,0.03,4.17,,,56.0,24.6,1004.3,15.6,25.8,,,0.0,Rain,Clear conditions throughout the day with early morning rain.,2014-10-13,53.0,34.0,23.0,59.0,,7.0,Paris
286,48.8572,2.34141,Paris,2014-10-14,1413237600,18.0,8.4,12.8,72.56,0.03,12.5,,,26.1,13.2,1008.7,4.8,24.9,,,0.0,Rain,Clear conditions throughout the day with morning rain.,2014-10-14,67.0,44.0,8.0,55.0,,9.0,Paris
287,48.8572,2.34141,Paris,2014-10-15,1413324000,15.9,11.0,13.4,86.4,0.62,12.5,,,23.3,11.5,1007.4,25.3,20.4,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2014-10-15,92.0,36.0,17.0,45.0,,7.0,Paris
288,48.8572,2.34141,Paris,2014-10-16,1413410400,18.5,14.1,16.0,88.02,2.75,29.17,,,36.1,15.4,1006.7,23.6,21.3,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2014-10-16,65.0,33.0,16.0,51.0,,7.0,Paris
289,48.8572,2.34141,Paris,2014-10-17,1413496800,18.2,14.0,15.6,88.25,5.58,25.0,,,27.5,13.0,1013.7,23.5,22.9,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,2014-10-17,64.0,36.0,15.0,51.0,,8.0,Paris
290,48.8572,2.34141,Paris,2014-10-18,1413583200,24.4,13.4,17.7,81.96,0.05,12.5,,,32.7,15.3,1016.7,2.3,24.8,,,0.0,Rain,Clear conditions throughout the day with rain clearing later.,2014-10-18,75.0,37.0,20.0,46.0,,6.0,Paris
291,48.8572,2.34141,Paris,2014-10-19,1413669600,23.4,14.6,18.3,82.49,0.18,16.67,,,37.7,14.8,1018.5,4.1,22.7,,,0.0,Rain,Clear conditions throughout the day with rain clearing later.,2014-10-19,78.0,41.0,12.0,49.0,,6.0,Paris
292,48.8572,2.34141,Paris,2014-10-20,1413756000,17.4,12.6,15.1,86.19,0.43,25.0,,,21.4,9.8,1020.2,17.4,19.8,,,0.0,Rain,Clear conditions throughout the day with rain.,2014-10-20,74.0,39.0,20.0,37.0,,4.0,Paris
293,48.8572,2.34141,Paris,2014-10-21,1413842400,16.2,10.3,12.7,80.15,3.9699999999999998,25.0,,,76.0,30.3,1014.6,14.8,19.3,,,0.0,Rain,Clear conditions throughout the day with rain.,2014-10-21,58.0,59.0,16.0,51.0,,6.0,Paris
294,48.8572,2.34141,Paris,2014-10-22,1413928800,13.0,7.7,10.4,67.23,0.01,4.17,,1.0,38.6,16.2,1025.7,13.3,23.4,,,0.0,Rain,Clear conditions throughout the day with afternoon rain.,2014-10-22,69.0,44.0,18.0,49.0,,5.0,Paris
295,48.8572,2.34141,Paris,2014-10-23,1414015200,13.9,11.1,12.2,72.43,0.14,4.17,,,25.1,11.8,1025.2,27.1,20.5,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,2014-10-23,68.0,43.0,12.0,52.0,,6.0,Paris
296,48.8572,2.34141,Paris,2014-10-24,1414101600,15.1,11.7,12.7,76.9,0.35000000000000003,8.33,,,28.7,13.8,1020.5,26.9,21.6,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,2014-10-24,78.0,51.0,5.0,49.0,,8.0,Paris
297,48.8572,2.34141,Paris,2014-10-25,1414188000,15.7,11.9,13.5,87.5,0.30000000000000004,8.33,,,15.6,5.8,1020.5,26.1,14.4,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,2014-10-25,108.0,47.0,14.0,46.0,,7.0,Paris
298,48.8572,2.34141,Paris,2014-10-26,1414274400,17.2,11.5,13.8,88.85,0.03,4.0,,48.0,18.4,9.2,1024.7,18.2,11.6,,,0.0,Rain,Clear conditions throughout the day with morning rain.,2014-10-26,100.0,56.0,6.0,53.0,,9.0,Paris
299,48.8572,2.34141,Paris,2014-10-27,1414364400,17.6,9.1,12.4,88.18,0.16,12.5,,,22.1,10.1,1023.3,8.3,14.7,,,0.0,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,2014-10-27,116.0,42.0,9.0,36.0,,6.0,Paris
300,48.8572,2.34141,Paris,2014-10-28,1414450800,10.9,8.7,9.8,93.79,0.02,8.33,,,25.6,14.6,1018.7,19.1,8.1,,,0.0,Rain,Clear conditions throughout the day with rain.,2014-10-28,89.0,53.0,6.0,47.0,,8.0,Paris
301,48.8572,2.34141,Paris,2014-10-29,1414537200,16.2,10.2,12.5,90.79,0.02,8.33,,,17.3,8.9,1018.2,19.7,9.0,,,0.0,Rain,Clear conditions throughout the day with rain.,2014-10-29,109.0,57.0,5.0,57.0,,9.0,Paris
302,48.8572,2.34141,Paris,2014-10-30,1414623600,19.4,11.5,14.9,80.44,0.03,8.33,,,23.9,10.4,1021.9,18.5,15.3,,,0.0,Rain,Clear conditions throughout the day with rain clearing later.,2014-10-30,108.0,55.0,6.0,60.0,,9.0,Paris
303,48.8572,2.34141,Paris,2014-10-31,1414710000,21.5,12.7,15.8,73.45,0.0,0.0,,,21.7,13.2,1021.7,11.7,21.2,,,0.0,Clear,Clear conditions throughout the day.,2014-10-31,98.0,45.0,11.0,42.0,,7.0,Paris
304,48.8572,2.34141,Paris,2014-11-01,1414796400,20.9,10.3,15.1,82.98,0.16,8.33,,,23.8,11.8,1019.6,5.3,19.5,,,0.0,Rain,Clear conditions throughout the day with rain clearing later.,2014-11-01,88.0,28.0,21.0,29.0,,3.0,Paris
305,48.8572,2.34141,Paris,2014-11-02,1414882800,17.7,12.9,15.2,84.63,0.48,4.17,,,50.3,22.6,1013.8,22.2,20.4,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,2014-11-02,60.0,27.0,20.0,42.0,,4.0,Paris
306,48.8572,2.34141,Paris,2014-11-03,1414969200,15.2,9.0,12.8,85.8,10.12,37.5,,,63.0,29.9,1000.4,26.2,21.6,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2014-11-03,50.0,36.0,16.0,52.0,,7.0,Paris
307,48.8572,2.34141,Paris,2014-11-04,1415055600,11.8,8.1,9.5,89.14,12.17,20.83,,,21.2,10.2,995.8,23.0,22.1,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,2014-11-04,76.0,36.0,12.0,49.0,,6.0,Paris
308,48.8572,2.34141,Paris,2014-11-05,1415142000,11.5,6.0,8.2,80.19,0.01,8.33,,1.0,37.1,15.8,1003.8,8.6,21.0,,,0.0,Rain,Clear conditions throughout the day with rain.,2014-11-05,71.0,44.0,12.0,52.0,,7.0,Paris
309,48.8572,2.34141,Paris,2014-11-06,1415228400,12.5,4.6,8.4,79.5,0.0,0.0,,,29.4,15.8,1011.3,12.7,18.2,,,0.0,Clear,Clear conditions throughout the day.,2014-11-06,87.0,28.0,19.0,45.0,,5.0,Paris
310,48.8572,2.34141,Paris,2014-11-07,1415314800,13.8,7.6,10.1,79.71,2.81,12.5,,1.0,51.8,23.7,1004.6,18.7,22.2,,,0.0,Rain,Clear conditions throughout the day with morning rain.,2014-11-07,57.0,34.0,13.0,40.0,,5.0,Paris
311,48.8572,2.34141,Paris,2014-11-08,1415401200,14.0,8.2,10.7,83.96,0.0,0.0,,,37.8,18.5,1008.9,21.3,22.9,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2014-11-08,66.0,33.0,12.0,40.0,,5.0,Paris
312,48.8572,2.34141,Paris,2014-11-09,1415487600,12.3,9.3,10.8,81.93,0.0,0.0,,,29.6,12.9,1006.3,25.1,25.7,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2014-11-09,71.0,37.0,10.0,44.0,,6.0,Paris
313,48.8572,2.34141,Paris,2014-11-10,1415574000,11.4,5.0,8.0,90.34,0.02,12.5,,1.0,31.1,15.0,1009.8,10.7,17.9,,,0.0,Rain,Clear conditions throughout the day with rain.,2014-11-10,96.0,33.0,23.0,40.0,,6.0,Paris
314,48.8572,2.34141,Paris,2014-11-11,1415660400,15.6,5.7,10.3,80.29,0.04,4.17,,1.0,34.5,18.3,1001.4,11.9,21.5,,,0.0,Rain,Clear conditions throughout the day with late afternoon rain.,2014-11-11,72.0,35.0,16.0,49.0,,7.0,Paris
315,48.8572,2.34141,Paris,2014-11-12,1415746800,14.0,8.9,11.3,78.06,0.04,4.17,,,34.0,16.8,1002.8,13.5,26.2,,,0.0,Rain,Clear conditions throughout the day with early morning rain.,2014-11-12,66.0,42.0,9.0,42.0,,7.0,Paris
316,48.8572,2.34141,Paris,2014-11-13,1415833200,14.4,6.9,10.2,83.06,0.15,8.33,,1.0,36.9,20.6,1009.0,14.6,22.0,,,0.0,Rain,Clear conditions throughout the day with rain clearing later.,2014-11-13,69.0,34.0,8.0,45.0,,7.0,Paris
317,48.8572,2.34141,Paris,2014-11-14,1415919600,11.2,8.7,9.9,89.19,6.51,16.67,,,29.8,16.1,1004.0,25.5,19.1,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2014-11-14,75.0,34.0,11.0,41.0,,7.0,Paris
318,48.8572,2.34141,Paris,2014-11-15,1416006000,12.4,9.4,10.5,92.2,16.02,41.67,,,26.4,13.0,1002.0,23.2,15.2,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,2014-11-15,76.0,26.0,14.0,42.0,,5.0,Paris
319,48.8572,2.34141,Paris,2014-11-16,1416092400,10.5,8.5,9.4,92.63,8.91,45.83,,,24.0,11.9,999.1,27.7,16.7,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2014-11-16,68.0,30.0,13.0,49.0,,7.0,Paris
320,48.8572,2.34141,Paris,2014-11-17,1416178800,10.2,7.9,8.8,92.72,2.36,33.33,,,21.3,10.8,1002.1,27.3,16.1,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2014-11-17,70.0,38.0,8.0,46.0,,7.0,Paris
321,48.8572,2.34141,Paris,2014-11-18,1416265200,10.3,7.9,9.0,91.58,0.39,25.0,,,17.5,9.4,1008.4,25.5,13.2,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2014-11-18,85.0,47.0,7.0,45.0,,9.0,Paris
322,48.8572,2.34141,Paris,2014-11-19,1416351600,7.6,5.5,6.8,95.87,0.14,4.17,,,20.1,9.8,1019.1,15.4,6.6,,,0.0,Rain,Clear conditions throughout the day with early morning rain.,2014-11-19,99.0,47.0,5.0,36.0,,7.0,Paris
323,48.8572,2.34141,Paris,2014-11-20,1416438000,10.0,7.0,8.1,88.24,0.02,8.33,,,26.5,12.4,1023.0,27.5,11.8,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,2014-11-20,91.0,52.0,1.0,41.0,,10.0,Paris
324,48.8572,2.34141,Paris,2014-11-21,1416524400,12.0,7.9,9.5,86.67,0.02,8.33,,,19.3,9.4,1018.8,21.9,10.9,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,2014-11-21,109.0,54.0,1.0,42.0,,9.0,Paris
325,48.8572,2.34141,Paris,2014-11-22,1416610800,14.6,7.4,10.7,89.9,0.01,8.33,,,19.4,10.4,1016.5,13.5,12.4,,,0.0,Rain,Clear conditions throughout the day with morning rain.,2014-11-22,110.0,49.0,10.0,39.0,,8.0,Paris
326,48.8572,2.34141,Paris,2014-11-23,1416697200,15.0,8.8,12.0,89.74,0.15,8.33,,,32.9,16.3,1016.0,10.7,13.8,,,0.0,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,2014-11-23,103.0,37.0,15.0,45.0,,5.0,Paris
327,48.8572,2.34141,Paris,2014-11-24,1416783600,11.6,9.3,10.5,82.74,0.0,0.0,,,35.6,17.7,1023.2,27.5,21.4,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2014-11-24,71.0,49.0,4.0,40.0,1.0,8.0,Paris
328,48.8572,2.34141,Paris,2014-11-25,1416870000,11.3,8.8,9.7,84.39,0.8,25.0,,1.0,25.8,14.5,1019.1,27.6,15.4,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2014-11-25,95.0,46.0,,41.0,,10.0,Paris
329,48.8572,2.34141,Paris,2014-11-26,1416956400,12.9,9.9,11.1,94.69,7.6,37.5,,,17.8,9.3,1012.0,24.9,7.2,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,2014-11-26,100.0,44.0,2.0,42.0,,9.0,Paris
330,48.8572,2.34141,Paris,2014-11-27,1417042800,11.8,8.9,10.4,94.89,0.02,8.33,,,18.3,9.6,1005.3,24.5,8.6,,,0.0,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain clearing later.,2014-11-27,87.0,44.0,4.0,45.0,,8.0,Paris
331,48.8572,2.34141,Paris,2014-11-28,1417129200,14.3,9.4,11.7,79.63,0.03,8.33,,,36.7,16.9,1001.5,17.2,20.0,,,0.0,Rain,Clear conditions throughout the day with rain clearing later.,2014-11-28,79.0,57.0,2.0,33.0,,7.0,Paris
332,48.8572,2.34141,Paris,2014-11-29,1417215600,10.6,5.4,7.8,80.38,0.0,0.0,,1.0,27.1,13.8,1010.3,12.1,10.8,,,0.0,Clear,Clear conditions throughout the day.,2014-11-29,123.0,49.0,1.0,34.0,1.0,6.0,Paris
333,48.8572,2.34141,Paris,2014-11-30,1417302000,6.8,3.8,5.0,92.41,0.03,8.33,,1.0,22.0,13.9,1012.7,24.6,4.5,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,2014-11-30,120.0,42.0,1.0,32.0,1.0,6.0,Paris
334,48.8572,2.34141,Paris,2014-12-01,1417388400,8.4,3.2,4.8,89.61,0.13,8.33,,1.0,49.1,26.6,1010.0,27.3,8.8,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,2014-12-01,96.0,41.0,1.0,34.0,,7.0,Paris
335,48.8572,2.34141,Paris,2014-12-02,1417474800,4.1,2.6,3.3,87.15,0.02,4.17,,1.0,36.3,18.9,1013.9,28.0,10.9,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,2014-12-02,82.0,49.0,2.0,35.0,,7.0,Paris
336,48.8572,2.34141,Paris,2014-12-03,1417561200,3.8,1.9,2.7,88.47,0.28,20.83,,,38.1,18.1,1018.5,28.0,7.0,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,2014-12-03,113.0,54.0,,36.0,2.0,8.0,Paris
337,48.8572,2.34141,Paris,2014-12-04,1417647600,5.0,2.1,3.7,86.65,0.0,0.0,,,23.7,12.9,1015.2,26.9,8.3,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2014-12-04,109.0,46.0,2.0,42.0,2.0,9.0,Paris
338,48.8572,2.34141,Paris,2014-12-05,1417734000,5.5,4.2,4.8,86.18,0.0,0.0,,0.0,19.7,9.9,1019.4,26.7,13.6,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2014-12-05,97.0,50.0,10.0,51.0,1.0,7.0,Paris
339,48.8572,2.34141,Paris,2014-12-06,1417820400,7.8,3.7,5.4,81.45,0.0,0.0,,0.0,32.5,16.3,1025.7,13.4,16.7,,,0.0,Clear,Clear conditions throughout the day.,2014-12-06,97.0,42.0,9.0,47.0,,6.0,Paris
340,48.8572,2.34141,Paris,2014-12-07,1417906800,6.8,0.4,3.9,90.66,0.30000000000000004,16.67,,,31.7,15.6,1024.6,14.4,12.7,,,0.0,Rain,Clear conditions throughout the day with rain.,2014-12-07,91.0,37.0,9.0,55.0,1.0,6.0,Paris
341,48.8572,2.34141,Paris,2014-12-08,1417993200,5.9,2.7,4.4,88.19,0.43,16.67,,,38.0,16.7,1021.9,18.4,18.6,,,0.0,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,2014-12-08,78.0,49.0,10.0,55.0,1.0,7.0,Paris
342,48.8572,2.34141,Paris,2014-12-09,1418079600,7.0,2.3,4.2,80.36,0.0,0.0,,,30.1,13.4,1029.7,10.4,19.2,,,0.0,Clear,Clear conditions throughout the day.,2014-12-09,85.0,31.0,20.0,45.0,,5.0,Paris
343,48.8572,2.34141,Paris,2014-12-10,1418166000,10.5,4.5,7.3,85.61,0.72,26.09,,,47.1,18.9,1022.5,26.0,18.2,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,2014-12-10,64.0,32.0,17.0,40.0,,4.0,Paris
344,48.8572,2.34141,Paris,2014-12-11,1418252400,9.4,6.1,7.7,81.18,0.23,20.83,,,57.3,26.4,1018.5,22.6,24.6,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2014-12-11,54.0,23.0,20.0,41.0,,4.0,Paris
345,48.8572,2.34141,Paris,2014-12-12,1418338800,11.5,8.4,9.4,87.72,15.04,37.5,,,64.5,31.0,1006.5,27.8,18.9,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2014-12-12,53.0,32.0,18.0,57.0,,5.0,Paris
346,48.8572,2.34141,Paris,2014-12-13,1418425200,7.8,3.0,4.8,93.94,18.62,66.67,,,31.8,16.0,1010.6,27.9,12.1,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,2014-12-13,82.0,49.0,5.0,51.0,1.0,6.0,Paris
347,48.8572,2.34141,Paris,2014-12-14,1418511600,3.7,1.1,2.0,95.56,0.0,0.0,,,20.1,10.7,1018.2,7.8,5.0,,,0.0,Clear,Clear conditions throughout the day.,2014-12-14,112.0,38.0,4.0,45.0,,6.0,Paris
348,48.8572,2.34141,Paris,2014-12-15,1418598000,5.2,0.6000000000000001,3.4,94.34,0.39,12.5,,,30.1,17.5,1017.1,22.0,7.8,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2014-12-15,92.0,45.0,11.0,51.0,,8.0,Paris
349,48.8572,2.34141,Paris,2014-12-16,1418684400,9.3,5.4,7.0,86.41,0.32,4.17,,,27.3,15.6,1015.8,35.7,9.8,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,2014-12-16,92.0,24.0,15.0,46.0,,5.0,Paris
350,48.8572,2.34141,Paris,2014-12-17,1418770800,11.8,6.0,9.1,91.56,9.89,25.0,,,52.3,24.1,1012.6,73.5,10.0,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,2014-12-17,67.0,26.0,18.0,44.0,,4.0,Paris
351,48.8572,2.34141,Paris,2014-12-18,1418857200,14.3,11.3,12.4,87.39,1.8399999999999999,16.67,,,55.7,25.2,1018.4,72.0,13.3,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2014-12-18,66.0,28.0,19.0,44.0,,4.0,Paris
352,48.8572,2.34141,Paris,2014-12-19,1418943600,12.2,8.0,11.0,82.82,5.17,12.5,,,44.7,28.3,1021.2,72.6,15.1,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2014-12-19,65.0,32.0,19.0,51.0,,4.0,Paris
353,48.8572,2.34141,Paris,2014-12-20,1419030000,10.0,6.3,7.9,76.14,0.6000000000000001,8.33,,,39.4,23.6,1029.9,62.9,15.2,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,2014-12-20,70.0,28.0,18.0,43.0,,3.0,Paris
354,48.8572,2.34141,Paris,2014-12-21,1419116400,8.9,4.6,7.2,80.48,0.0,0.0,,,34.5,20.7,1034.0,67.4,15.2,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2014-12-21,67.0,29.0,23.0,39.0,,3.0,Paris
355,48.8572,2.34141,Paris,2014-12-22,1419202800,10.4,8.0,9.3,83.56,0.0,0.0,,,44.3,22.0,1028.5,51.3,18.1,,,0.0,Partially cloudy,Clearing in the afternoon.,2014-12-22,60.0,28.0,14.0,43.0,,5.0,Paris
356,48.8572,2.34141,Paris,2014-12-23,1419289200,9.5,6.5,8.5,89.09,0.0,0.0,,,31.0,17.7,1025.6,73.3,13.0,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2014-12-23,69.0,34.0,18.0,37.0,,5.0,Paris
357,48.8572,2.34141,Paris,2014-12-24,1419375600,10.9,6.3,8.7,87.72,1.62,12.5,,,45.6,22.7,1023.2,73.2,9.9,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2014-12-24,83.0,34.0,17.0,46.0,,4.0,Paris
358,48.8572,2.34141,Paris,2014-12-25,1419462000,8.5,2.8,6.2,83.71,0.59,8.33,,,25.3,15.9,1030.0,39.3,14.4,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2014-12-25,78.0,40.0,17.0,50.0,,5.0,Paris
359,48.8572,2.34141,Paris,2014-12-26,1419548400,5.3,0.7000000000000001,3.2,91.0,3.02,8.33,,0.0,41.9,28.5,1029.6,36.8,11.4,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,2014-12-26,84.0,21.0,21.0,27.0,,2.0,Paris
360,48.8572,2.34141,Paris,2014-12-27,1419634800,9.0,2.3,5.3,82.02,8.44,33.33,,,82.5,43.3,1005.0,69.5,13.6,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,2014-12-27,58.0,37.0,15.0,31.0,,3.0,Paris
361,48.8572,2.34141,Paris,2014-12-28,1419721200,2.6,-3.0,-0.4,70.93,0.4,8.33,,,54.9,29.5,1022.1,41.2,13.4,,,0.0,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning rain.,2014-12-28,83.0,,,,,,Paris
362,48.8572,2.34141,Paris,2014-12-29,1419807600,4.6,-5.6,0.2,78.75,0.2,4.17,,,32.2,16.5,1039.1,33.9,12.1,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,,,,,,,,
363,48.8572,2.34141,Paris,2014-12-30,1419894000,5.8,-0.5,3.4,82.29,0.0,0.0,,,24.6,11.1,1040.0,45.3,10.6,,,0.0,Partially cloudy,Becoming cloudy in the afternoon.,,,,,,,,
364,48.8572,2.34141,Paris,2014-12-31,1419980400,6.7,-0.7000000000000001,3.5,76.78,0.0,0.0,,,13.7,6.9,1037.5,48.1,11.9,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2014-12-31,,71.0,17.0,52.0,1.0,8.0,Paris
