datetime,pm25,pm10,o3,no2
0,2014-01-01,26.0,10.0,23.0,14.0
1,2014-01-02,31.0,11.0,10.0,15.0
2,2014-01-03,36.0,7.0,15.0,11.0
3,2014-01-04,23.0,10.0,20.0,15.0
4,2014-01-05,33.0,15.0,17.0,16.0
5,2014-01-06,45.0,9.0,20.0,10.0
6,2014-01-07,24.0,12.0,21.0,11.0
7,2014-01-08,34.0,14.0,24.0,15.0
8,2014-01-09,38.0,31.0,9.0,23.0
9,2014-01-10,75.0,34.0,11.0,17.321428571428573
10,2014-01-11,93.0,35.0,5.0,17.321428571428573
11,2014-01-12,100.0,38.0,14.566666666666666,17.321428571428573
12,2014-01-13,99.0,13.0,6.0,23.0
13,2014-01-14,43.0,20.0,10.0,22.0
14,2014-01-15,57.0,11.0,14.0,20.0
15,2014-01-16,29.0,14.0,12.0,23.0
16,2014-01-17,37.0,10.0,19.0,13.0
17,2014-01-18,22.0,15.0,12.0,15.0
18,2014-01-19,46.0,7.0,17.0,12.0
19,2014-01-20,18.0,13.0,16.0,11.0
20,2014-01-21,33.0,20.0,13.0,16.0
21,2014-01-22,58.0,41.0,12.0,25.0
22,2014-01-23,95.0,17.178571428571427,17.0,18.0
23,2014-01-24,46.535714285714285,17.178571428571427,9.0,23.0
24,2014-01-25,46.535714285714285,17.178571428571427,13.0,20.0
25,2014-01-26,46.535714285714285,14.0,21.0,20.0
26,2014-01-27,30.0,19.0,14.0,23.0
27,2014-01-28,52.0,8.0,18.0,12.0
28,2014-01-29,15.0,19.0,13.0,23.0
29,2014-01-30,49.0,20.0,10.0,21.0
30,2014-01-31,62.0,11.0,16.0,15.0
31,2014-02-01,33.0,10.0,20.0,8.0
32,2014-02-02,22.0,19.0,14.0,18.0
33,2014-02-03,43.0,11.0,18.0,17.0
34,2014-02-04,25.0,8.0,24.0,14.0
35,2014-02-05,19.0,16.0,20.0,15.0
36,2014-02-06,38.0,10.0,25.0,18.0
37,2014-02-07,23.0,11.0,18.0,13.0
38,2014-02-08,27.0,8.0,24.0,7.0
39,2014-02-09,13.0,7.0,24.0,16.0
40,2014-02-10,15.0,15.0,17.0,21.0
41,2014-02-11,31.0,11.0,15.0,15.0
42,2014-02-12,27.0,9.0,22.0,11.0
43,2014-02-13,19.0,12.0,19.0,19.0
44,2014-02-14,29.0,8.0,21.0,7.0
45,2014-02-15,16.0,7.0,19.0,11.0
46,2014-02-16,16.0,23.0,13.0,23.0
47,2014-02-17,60.0,32.0,5.0,28.0
48,2014-02-18,73.0,19.0,18.0,19.0
49,2014-02-19,42.0,17.0,15.0,20.0
50,2014-02-20,39.0,15.0,14.0,22.0
51,2014-02-21,50.0,15.0,19.0,21.0
52,2014-02-22,46.0,18.0,23.0,20.0
53,2014-02-23,53.0,13.0,28.0,10.0
54,2014-02-24,35.0,12.0,27.0,9.0
55,2014-02-25,30.0,10.0,25.0,19.0
56,2014-02-26,32.0,21.0,13.0,21.0
57,2014-02-27,61.0,11.0,16.0,21.0
58,2014-02-28,39.0,8.0,18.0,12.0
59,2014-03-01,32.0,13.0,23.0,8.0
60,2014-03-02,50.0,13.0,22.0,17.0
61,2014-03-03,40.0,7.0,27.0,9.0
62,2014-03-04,19.0,17.0,26.0,10.0
63,2014-03-05,52.0,25.0,24.0,10.0
64,2014-03-06,72.0,45.0,21.0,24.0
65,2014-03-07,121.0,48.0,24.0,23.0
66,2014-03-08,128.0,41.0,34.0,30.0
67,2014-03-09,110.0,39.0,32.0,29.0
68,2014-03-10,99.0,51.0,19.0,27.0
69,2014-03-11,132.0,61.0,27.0,29.0
70,2014-03-12,152.0,61.0,28.0,33.0
71,2014-03-13,151.0,66.0,32.0,32.0
72,2014-03-14,159.0,60.0,30.0,20.0
73,2014-03-15,149.0,38.0,29.0,7.0
74,2014-03-16,101.0,22.0,29.0,17.0
75,2014-03-17,58.0,33.0,28.0,22.0
76,2014-03-18,78.0,18.0,29.0,7.0
77,2014-03-19,45.0,26.0,33.0,17.0
78,2014-03-20,62.0,34.0,34.0,11.0
79,2014-03-21,70.0,14.0,32.0,11.0
80,2014-03-22,39.0,8.0,25.0,10.0
81,2014-03-23,23.0,7.0,24.0,12.0
82,2014-03-24,22.0,20.0,21.0,24.0
83,2014-03-25,57.0,20.0,28.0,14.0
84,2014-03-26,59.0,22.0,30.0,16.0
85,2014-03-27,66.0,28.0,28.0,23.0
86,2014-03-28,70.0,19.0,31.0,18.0
87,2014-03-29,52.0,31.0,26.0,24.0
88,2014-03-30,69.0,24.0,32.0,17.0
89,2014-03-31,54.0,42.0,28.0,14.0
90,2014-04-01,68.0,38.0,32.0,8.0
91,2014-04-02,52.0,42.0,27.0,31.0
92,2014-04-03,61.0,30.0,28.0,17.0
93,2014-04-04,57.0,11.0,22.0,6.0
94,2014-04-05,34.0,14.0,32.0,8.0
95,2014-04-06,36.0,22.0,31.0,16.0
96,2014-04-07,49.0,14.0,28.0,10.0
97,2014-04-08,31.0,12.0,27.0,7.0
98,2014-04-09,30.0,11.0,29.0,12.0
99,2014-04-10,32.0,24.0,32.0,22.0
100,2014-04-11,58.0,28.0,41.0,9.0
101,2014-04-12,70.0,24.0,42.0,5.0
102,2014-04-13,64.0,15.0,36.0,7.0
103,2014-04-14,45.0,19.0,34.0,5.0
104,2014-04-15,37.0,17.0,33.0,6.0
105,2014-04-16,42.0,20.0,35.0,15.0
106,2014-04-17,48.0,26.0,24.0,21.0
107,2014-04-18,64.0,13.0,32.0,3.0
108,2014-04-19,34.0,17.0,30.0,10.0
109,2014-04-20,53.0,12.0,29.0,9.0
110,2014-04-21,45.0,21.0,29.0,17.0
111,2014-04-22,63.0,14.0,35.0,11.0
112,2014-04-23,45.0,10.0,35.0,11.0
113,2014-04-24,29.0,11.0,30.0,12.0
114,2014-04-25,35.0,11.0,36.0,7.0
115,2014-04-26,33.0,9.0,32.0,4.0
116,2014-04-27,26.0,7.0,30.0,8.0
117,2014-04-28,19.0,11.0,32.0,8.0
118,2014-04-29,31.0,7.0,27.0,9.0
119,2014-04-30,24.0,11.0,30.0,7.0
120,2014-05-01,37.0,5.0,23.0,5.0
121,2014-05-02,19.0,17.0,30.0,2.0
122,2014-05-03,55.0,12.0,37.0,1.0
123,2014-05-04,39.0,17.0,43.0,13.0
124,2014-05-05,45.0,16.0,41.0,8.0
125,2014-05-06,39.0,12.0,37.0,10.0
126,2014-05-07,34.0,17.0,4.0,22.0
127,2014-05-08,50.0,11.0,24.0,8.0
128,2014-05-09,31.0,11.0,28.0,8.0
129,2014-05-10,32.0,9.0,33.0,3.0
130,2014-05-11,24.0,9.0,31.0,6.0
131,2014-05-12,25.0,7.0,29.0,7.0
132,2014-05-13,25.0,7.0,31.0,8.0
133,2014-05-14,30.0,13.0,37.0,6.0
134,2014-05-15,42.0,15.0,38.0,6.0
135,2014-05-16,39.0,10.0,42.0,5.0
136,2014-05-17,31.0,12.433333333333334,46.0,8.0
137,2014-05-18,41.0,17.0,46.0,10.0
138,2014-05-19,37.0,17.0,42.0,7.533333333333333
139,2014-05-20,36.0,23.0,43.0,10.0
140,2014-05-21,46.0,28.0,40.0,9.0
141,2014-05-22,47.0,11.0,39.0,8.0
142,2014-05-23,30.0,7.0,41.0,6.0
143,2014-05-24,22.0,10.0,39.0,8.0
144,2014-05-25,34.0,12.0,37.0,13.0
145,2014-05-26,42.0,7.0,26.0,9.0
146,2014-05-27,23.0,12.0,38.0,11.0
147,2014-05-28,37.0,8.0,42.0,4.0
148,2014-05-29,24.0,10.0,40.0,4.0
149,2014-05-30,28.0,11.0,41.0,3.0
150,2014-05-31,35.0,12.0,43.0,5.0
151,2014-06-01,39.0,13.0,44.0,7.0
152,2014-06-02,43.0,13.0,41.0,7.0
153,2014-06-03,42.0,16.0,27.0,15.0
154,2014-06-04,45.0,14.0,35.0,10.0
155,2014-06-05,32.0,20.0,48.0,15.0
156,2014-06-06,47.0,22.0,47.0,7.0
157,2014-06-07,47.0,27.0,46.0,5.0
158,2014-06-08,58.0,41.0,39.0,6.0
159,2014-06-09,73.0,31.0,50.0,11.0
160,2014-06-10,69.0,15.0,54.0,8.0
161,2014-06-11,48.0,22.0,71.0,8.0
162,2014-06-12,63.0,25.0,67.0,7.0
163,2014-06-13,65.0,20.0,54.0,5.0
164,2014-06-14,54.0,13.0,40.0,2.0
165,2014-06-15,41.0,16.0,43.0,5.0
166,2014-06-16,34.0,18.0,43.0,6.0
167,2014-06-17,45.0,16.0,38.0,9.0
168,2014-06-18,45.0,15.0,20.0,11.0
169,2014-06-19,49.0,18.20689655172414,44.758620689655174,7.689655172413793
170,2014-06-20,48.206896551724135,13.0,41.0,4.0
171,2014-06-21,39.0,21.0,69.0,11.0
172,2014-06-22,59.0,21.0,49.0,13.0
173,2014-06-23,56.0,15.0,44.0,5.0
174,2014-06-24,52.0,16.0,47.0,6.0
175,2014-06-25,48.0,15.0,41.0,6.0
176,2014-06-26,45.0,17.0,47.0,7.0
177,2014-06-27,52.0,24.0,46.0,9.0
178,2014-06-28,58.0,8.0,36.0,3.0
179,2014-06-29,26.0,8.0,34.0,4.0
180,2014-06-30,24.0,13.0,37.0,11.0
181,2014-07-01,35.0,13.0,36.0,10.0
182,2014-07-02,40.0,18.0,42.0,15.0
183,2014-07-03,49.0,21.0,38.0,19.0
184,2014-07-04,52.0,15.0,27.0,8.0
185,2014-07-05,49.0,16.0,42.0,8.0
186,2014-07-06,46.0,9.0,22.0,8.0
187,2014-07-07,29.0,11.0,21.0,7.0
188,2014-07-08,26.0,7.0,24.0,7.0
189,2014-07-09,20.0,6.0,19.0,11.0
190,2014-07-10,19.0,5.0,21.0,7.0
191,2014-07-11,14.0,12.0,28.0,7.0
192,2014-07-12,38.0,11.0,22.0,6.0
193,2014-07-13,37.0,11.0,26.0,5.0
194,2014-07-14,30.0,14.0,33.0,8.0
195,2014-07-15,31.0,18.0,41.0,9.0
196,2014-07-16,45.0,24.0,51.0,18.0
197,2014-07-17,60.0,26.0,42.0,12.0
198,2014-07-18,62.0,17.0,44.0,5.0
199,2014-07-19,45.0,15.0,41.0,6.0
200,2014-07-20,46.0,14.0,19.0,11.0
201,2014-07-21,42.0,12.0,29.0,7.0
202,2014-07-22,40.0,16.0,38.0,6.0
203,2014-07-23,42.0,22.0,48.0,8.0
204,2014-07-24,58.0,26.0,48.0,17.0
205,2014-07-25,60.0,17.0,44.0,9.0
206,2014-07-26,53.0,20.0,45.0,8.0
207,2014-07-27,54.0,16.0,31.0,12.0
208,2014-07-28,42.0,10.0,23.0,8.0
209,2014-07-29,27.0,11.0,27.0,10.0
210,2014-07-30,36.0,14.0,38.0,7.0
211,2014-07-31,39.0,19.0,49.0,12.0
212,2014-08-01,50.0,14.0,32.0,9.0
213,2014-08-02,44.0,11.0,33.0,6.0
214,2014-08-03,35.0,15.0,25.0,13.0
215,2014-08-04,45.0,13.0,35.0,6.0
216,2014-08-05,36.0,21.0,32.0,8.0
217,2014-08-06,41.0,29.0,27.0,11.0
218,2014-08-07,50.0,17.0,26.0,12.0
219,2014-08-08,50.0,12.517241379310345,29.482758620689655,7.793103448275862
220,2014-08-09,33.13793103448276,12.517241379310345,29.482758620689655,7.793103448275862
221,2014-08-10,33.13793103448276,12.0,23.0,4.0
222,2014-08-11,27.0,13.0,28.0,7.0
223,2014-08-12,34.0,11.0,31.0,8.0
224,2014-08-13,30.0,9.0,28.0,8.0
225,2014-08-14,24.0,6.0,28.0,3.0
226,2014-08-15,17.0,8.0,33.0,4.0
227,2014-08-16,20.0,10.0,26.0,7.0
228,2014-08-17,31.0,15.0,38.0,10.0
229,2014-08-18,41.0,11.0,31.0,5.0
230,2014-08-19,33.0,11.0,30.0,6.0
231,2014-08-20,27.0,11.0,34.0,5.0
232,2014-08-21,28.0,13.0,36.0,12.0
233,2014-08-22,37.0,10.0,29.0,5.0
234,2014-08-23,28.0,7.0,35.0,3.0
235,2014-08-24,19.0,14.0,28.0,14.0
236,2014-08-25,35.0,14.0,30.0,13.0
237,2014-08-26,33.0,9.0,25.0,8.0
238,2014-08-27,24.0,14.0,28.0,14.0
239,2014-08-28,34.0,15.0,21.0,15.0
240,2014-08-29,39.0,9.0,29.0,4.0
241,2014-08-30,21.0,10.0,24.0,3.0
242,2014-08-31,28.0,11.0,30.0,3.0
243,2014-09-01,25.0,13.0,34.0,3.0
244,2014-09-02,31.0,14.0,31.0,5.0
245,2014-09-03,42.0,19.0,41.0,13.0
246,2014-09-04,45.0,24.0,45.0,20.0
247,2014-09-05,55.0,22.0,43.0,13.0
248,2014-09-06,55.0,21.0,49.0,7.0
249,2014-09-07,56.0,28.0,33.0,14.0
250,2014-09-08,66.0,21.0,26.0,14.0
251,2014-09-09,55.0,25.0,38.0,11.0
252,2014-09-10,62.0,25.0,34.0,6.0
253,2014-09-11,63.0,14.0,32.0,5.0
254,2014-09-12,39.0,12.0,31.0,4.0
255,2014-09-13,37.0,13.0,34.0,5.0
256,2014-09-14,41.0,23.0,31.0,20.0
257,2014-09-15,54.0,21.0,33.0,13.0
258,2014-09-16,45.0,27.0,36.0,9.0
259,2014-09-17,48.0,14.0,29.0,8.0
260,2014-09-18,39.0,20.12,31.44,12.36
261,2014-09-19,51.88,20.12,31.44,12.36
262,2014-09-20,51.88,20.12,31.44,12.36
263,2014-09-21,51.88,20.12,31.44,12.36
264,2014-09-22,51.88,20.12,31.44,12.36
265,2014-09-23,51.88,29.0,4.0,26.0
266,2014-09-24,77.0,22.0,24.0,13.0
267,2014-09-25,70.0,15.0,25.0,12.0
268,2014-09-26,52.0,20.0,26.0,19.0
269,2014-09-27,58.0,23.0,33.0,19.0
270,2014-09-28,65.0,21.0,25.0,21.0
271,2014-09-29,60.0,19.0,21.0,15.0
272,2014-09-30,57.0,18.0,28.0,14.0
273,2014-10-01,53.0,19.0,21.0,15.0
274,2014-10-02,53.0,25.0,24.0,21.0
275,2014-10-03,64.0,27.0,26.0,21.0
276,2014-10-04,77.0,19.0,14.0,16.0
277,2014-10-05,56.733333333333334,10.0,22.0,9.0
278,2014-10-06,42.0,15.0,23.0,11.0
279,2014-10-07,48.0,19.0,29.0,9.0
280,2014-10-08,52.0,19.0,31.0,10.0
281,2014-10-09,48.0,7.0,17.0,16.0
282,2014-10-10,33.0,4.0,17.0,9.0
283,2014-10-11,29.0,22.233333333333334,13.0,16.0
284,2014-10-12,56.0,13.0,20.0,18.0
285,2014-10-13,33.0,17.0,9.0,22.0
286,2014-10-14,49.0,18.0,12.0,16.0
287,2014-10-15,46.0,20.0,10.0,19.0
288,2014-10-16,54.0,14.0,20.0,19.0
289,2014-10-17,32.0,20.0,17.0,19.0
290,2014-10-18,56.0,16.0,23.0,9.0
291,2014-10-19,51.0,29.0,11.0,21.0
292,2014-10-20,63.0,32.0,23.0,18.0
293,2014-10-21,68.0,15.0,22.0,6.0
294,2014-10-22,37.0,17.0,17.0,13.0
295,2014-10-23,43.0,18.0,13.0,12.0
296,2014-10-24,44.0,27.0,12.0,20.0
297,2014-10-25,70.0,22.0,19.0,11.0
298,2014-10-26,61.0,35.0,8.0,19.0
299,2014-10-27,85.0,41.0,7.0,17.0
300,2014-10-28,94.0,33.0,9.0,30.0
301,2014-10-29,74.0,37.0,5.0,24.0
302,2014-10-30,87.0,43.0,1.0,29.0
303,2014-10-31,100.0,36.0,18.0,18.0
304,2014-11-01,90.0,28.0,24.0,13.0
305,2014-11-02,77.0,14.0,26.0,9.0
306,2014-11-03,43.0,10.0,27.0,10.0
307,2014-11-04,38.0,14.0,18.0,23.0
308,2014-11-05,51.0,18.0,13.0,15.0
309,2014-11-06,53.0,33.0,2.0,25.0
310,2014-11-07,88.0,42.0,1.0,30.0
311,2014-11-08,113.0,32.0,11.48,22.0
312,2014-11-09,90.0,24.0,4.0,21.0
313,2014-11-10,74.0,14.0,20.0,9.0
314,2014-11-11,44.0,18.0,15.0,27.0
315,2014-11-12,55.0,24.0,2.0,23.0
316,2014-11-13,68.0,20.0,4.0,22.0
317,2014-11-14,58.0,15.0,18.0,20.0
318,2014-11-15,50.0,11.0,15.0,9.0
319,2014-11-16,38.0,11.0,14.0,16.0
320,2014-11-17,30.0,19.0,3.0,21.0
321,2014-11-18,57.0,27.0,2.0,22.0
322,2014-11-19,76.0,26.0,3.0,21.0
323,2014-11-20,72.0,26.0,9.0,23.0
324,2014-11-21,66.0,23.0,15.0,18.0
325,2014-11-22,58.0,29.0,18.0,10.0
326,2014-11-23,61.0,43.0,12.0,26.0
327,2014-11-24,83.0,48.0,11.48,19.0
328,2014-11-25,111.0,43.0,11.48,21.0
329,2014-11-26,104.0,23.0,10.0,18.0
330,2014-11-27,58.0,21.0,10.0,17.0
331,2014-11-28,55.0,25.0,11.48,11.0
332,2014-11-29,70.0,21.0,11.48,8.0
333,2014-11-30,70.0,12.0,2.0,9.0
334,2014-12-01,40.0,14.0,11.454545454545455,7.0
335,2014-12-02,32.0,15.0,11.454545454545455,8.0
336,2014-12-03,41.0,24.0,11.454545454545455,9.0
337,2014-12-04,68.0,20.0,3.0,11.0
338,2014-12-05,60.0,17.0,6.0,8.0
339,2014-12-06,55.0,20.0,14.0,9.0
340,2014-12-07,63.0,24.0,14.0,24.0
341,2014-12-08,66.0,13.0,19.0,7.0
342,2014-12-09,41.0,21.0,9.0,19.0
343,2014-12-10,60.0,30.0,1.0,31.0
344,2014-12-11,82.0,21.0,15.0,21.0
345,2014-12-12,56.0,13.0,24.0,6.0
346,2014-12-13,41.0,22.0,16.0,19.0
347,2014-12-14,57.0,29.0,8.0,21.0
348,2014-12-15,73.0,15.0,13.0,12.0
349,2014-12-16,52.0,16.0,13.0,21.0
350,2014-12-17,58.0,23.0,11.454545454545455,26.0
351,2014-12-18,71.0,41.0,11.454545454545455,29.0
352,2014-12-19,112.0,19.0,17.0,14.0
353,2014-12-20,58.0,12.0,18.0,11.0
354,2014-12-21,40.0,34.0,1.0,23.0
355,2014-12-22,96.0,41.0,2.0,26.0
356,2014-12-23,113.0,47.0,2.0,29.0
357,2014-12-24,123.0,30.0,14.0,15.0
358,2014-12-25,90.0,15.0,15.0,11.0
359,2014-12-26,46.0,18.0,11.0,16.0
360,2014-12-27,57.0,13.0,17.0,4.0
361,2014-12-28,50.0,22.48148148148148,11.454545454545455,16.185185185185187
362,2014-12-29,64.32142857142857,22.48148148148148,11.454545454545455,16.185185185185187
363,2014-12-30,64.32142857142857,22.48148148148148,11.454545454545455,16.185185185185187
364,2014-12-31,64.32142857142857,22.48148148148148,11.454545454545455,16.185185185185187
365,2015-01-01,36.87931034482759,14.4,18.816666666666666,15.9
366,2015-01-02,39.37931034482759,12.0,13.5,15.0
367,2015-01-03,36.5,8.0,17.5,13.5
368,2015-01-04,23.0,10.5,19.0,18.0
369,2015-01-05,28.5,13.5,15.5,18.5
370,2015-01-06,38.0,12.5,16.0,15.5
371,2015-01-07,34.0,16.0,18.5,15.5
372,2015-01-08,40.5,15.5,15.0,17.0
373,2015-01-09,44.0,20.0,15.0,17.0
374,2015-01-10,51.5,21.0,19.0,13.160714285714286
375,2015-01-11,58.0,20.5,15.0,15.660714285714286
376,2015-01-12,56.0,27.0,18.78333333333333,17.660714285714285
377,2015-01-13,62.5,17.5,5.5,25.5
378,2015-01-14,48.0,16.5,15.0,19.0
379,2015-01-15,42.5,11.0,16.0,15.0
380,2015-01-16,29.5,16.0,15.5,16.5
381,2015-01-17,37.5,15.0,15.0,16.0
382,2015-01-18,37.5,14.0,13.5,15.5
383,2015-01-19,43.0,14.5,13.5,14.5
384,2015-01-20,40.0,20.0,13.5,13.0
385,2015-01-21,52.5,25.0,11.0,18.0
386,2015-01-22,67.5,31.0,13.0,20.5
387,2015-01-23,78.0,25.589285714285715,10.0,21.0
388,2015-01-24,65.76785714285714,25.089285714285715,12.0,24.0
389,2015-01-25,63.76785714285714,21.089285714285715,12.0,20.5
390,2015-01-26,55.76785714285714,20.0,16.0,16.5
391,2015-01-27,47.5,25.0,13.5,25.5
392,2015-01-28,60.0,17.5,13.5,16.0
393,2015-01-29,39.5,22.0,13.5,19.5
394,2015-01-30,56.0,16.5,12.5,18.0
395,2015-01-31,48.5,13.5,16.5,17.5
396,2015-02-01,69.7,25.523809523809526,21.38095238095238,17.476190476190474
397,2015-02-02,69.7,25.523809523809526,21.38095238095238,17.476190476190474
398,2015-02-03,69.7,25.523809523809526,21.38095238095238,17.476190476190474
399,2015-02-04,69.7,25.523809523809526,21.38095238095238,17.476190476190474
400,2015-02-05,69.7,25.523809523809526,21.38095238095238,17.476190476190474
401,2015-02-06,69.7,25.523809523809526,21.38095238095238,17.476190476190474
402,2015-02-07,69.7,25.523809523809526,21.38095238095238,17.476190476190474
403,2015-02-08,69.7,23.0,23.0,10.0
404,2015-02-09,57.0,29.0,24.0,12.0
405,2015-02-10,74.0,55.0,7.0,34.0
406,2015-02-11,140.0,54.0,7.0,37.0
407,2015-02-12,132.0,41.0,23.0,25.0
408,2015-02-13,102.0,14.0,24.0,10.0
409,2015-02-14,41.0,10.0,23.0,11.0
410,2015-02-15,37.0,23.0,18.0,13.0
411,2015-02-16,71.0,27.0,17.0,11.0
412,2015-02-17,81.0,24.0,21.0,14.0
413,2015-02-18,74.0,40.0,13.0,25.0
414,2015-02-19,104.0,33.0,33.0,21.0
415,2015-02-20,84.0,13.0,34.0,19.0
416,2015-02-21,45.0,11.0,28.0,9.0
417,2015-02-22,38.0,23.0,11.0,27.0
418,2015-02-23,64.0,15.0,26.0,16.0
419,2015-02-24,38.0,16.0,28.0,9.0
420,2015-02-25,40.0,27.0,13.0,24.0
421,2015-02-26,63.0,20.0,23.0,16.0
422,2015-02-27,57.0,21.0,28.0,14.0
423,2015-02-28,52.0,17.0,25.0,10.0
424,2015-03-01,51.0,12.0,28.0,11.0
425,2015-03-02,39.0,19.0,24.0,26.0
426,2015-03-03,46.0,12.0,32.0,11.0
427,2015-03-04,34.0,15.0,34.0,6.0
428,2015-03-05,48.0,17.0,32.0,9.0
429,2015-03-06,52.0,25.0,28.0,19.0
430,2015-03-07,71.0,41.0,29.0,25.0
431,2015-03-08,111.0,45.0,29.0,25.0
432,2015-03-09,116.0,48.0,35.0,20.0
433,2015-03-10,125.0,35.0,27.0,9.0
434,2015-03-11,96.0,28.0,28.0,13.0
435,2015-03-12,74.0,27.0,30.0,20.0
436,2015-03-13,73.0,16.0,31.0,10.0
437,2015-03-14,51.0,46.0,28.0,8.0
438,2015-03-15,126.0,36.0,33.0,17.0
439,2015-03-16,99.0,44.0,22.0,32.0
440,2015-03-17,108.0,42.0,39.0,26.0
441,2015-03-18,106.0,55.0,34.0,11.0
442,2015-03-19,139.0,77.0,18.0,15.0
443,2015-03-20,172.0,66.0,21.0,17.0
444,2015-03-21,159.0,25.0,24.0,7.0
445,2015-03-22,75.0,32.0,24.0,23.0
446,2015-03-23,85.0,33.0,34.0,22.0
447,2015-03-24,78.0,12.0,25.0,9.0
448,2015-03-25,34.0,22.0,32.0,11.0
449,2015-03-26,65.0,16.0,35.0,12.0
450,2015-03-27,47.0,23.0,22.0,20.0
451,2015-03-28,59.0,23.0,18.0,19.0
452,2015-03-29,67.0,10.0,24.0,15.0
453,2015-03-30,33.0,12.0,32.0,13.0
454,2015-03-31,35.0,17.0,34.0,6.0
455,2015-04-01,40.0,22.0,23.0,21.0
456,2015-04-02,54.0,13.0,19.0,11.0
457,2015-04-03,41.0,10.0,22.0,7.0
458,2015-04-04,29.0,14.0,37.0,2.0
459,2015-04-05,47.0,11.0,40.0,2.0
460,2015-04-06,43.0,16.0,36.0,6.0
461,2015-04-07,59.0,23.0,37.0,19.0
462,2015-04-08,61.0,27.0,44.0,20.0
463,2015-04-09,66.0,20.0,47.0,12.0
464,2015-04-10,45.0,16.0,43.0,11.0
465,2015-04-11,47.0,18.0,44.0,8.0
466,2015-04-12,55.0,24.0,42.0,17.0
467,2015-04-13,63.0,16.0,38.0,10.0
468,2015-04-14,45.0,22.0,34.0,17.0
469,2015-04-15,54.0,24.0,48.0,9.0
470,2015-04-16,61.0,23.0,33.0,14.0
471,2015-04-17,60.0,19.0,28.0,6.0
472,2015-04-18,56.0,17.0,29.0,6.0
473,2015-04-19,53.0,20.0,33.0,15.0
474,2015-04-20,60.0,22.0,40.0,10.0
475,2015-04-21,58.0,29.0,39.0,21.0
476,2015-04-22,69.0,21.0,42.0,14.0
477,2015-04-23,55.0,23.0,43.0,11.0
478,2015-04-24,57.0,20.0,36.0,12.0
479,2015-04-25,56.0,18.0,40.0,7.0
480,2015-04-26,51.0,14.0,29.0,9.0
481,2015-04-27,42.0,18.0,26.0,5.0
482,2015-04-28,51.0,16.0,29.0,8.0
483,2015-04-29,46.0,21.0,32.0,16.0
484,2015-04-30,53.0,19.0,31.0,6.0
485,2015-05-01,57.0,18.0,23.0,11.0
486,2015-05-02,55.0,16.0,22.0,10.0
487,2015-05-03,50.0,19.0,30.0,10.0
488,2015-05-04,53.0,25.0,38.0,11.0
489,2015-05-05,53.0,15.0,31.0,8.0
490,2015-05-06,43.0,15.0,36.0,7.0
491,2015-05-07,43.0,21.0,20.0,18.0
492,2015-05-08,58.0,12.0,30.0,4.0
493,2015-05-09,38.0,17.5,36.0,5.0
494,2015-05-10,37.0,20.0,40.0,17.0
495,2015-05-11,55.0,23.0,42.0,10.0
496,2015-05-12,57.0,31.0,43.0,15.0
497,2015-05-13,65.0,19.0,34.0,5.0
498,2015-05-14,53.0,14.0,29.0,4.0
499,2015-05-15,36.0,26.0,35.0,2.0
500,2015-05-16,65.0,11.0,35.0,2.0
501,2015-05-17,36.0,17.0,41.0,11.0
502,2015-05-18,51.0,16.0,32.0,7.0
503,2015-05-19,45.0,13.0,29.0,5.0
504,2015-05-20,31.0,8.0,36.0,4.0
505,2015-05-21,34.0,12.0,41.0,4.0
506,2015-05-22,46.0,19.0,43.0,2.0
507,2015-05-23,54.0,20.0,40.0,2.0
508,2015-05-24,62.0,16.0,37.0,3.0
509,2015-05-25,54.0,15.0,28.0,4.0
510,2015-05-26,48.0,14.0,37.0,4.0
511,2015-05-27,48.0,20.0,44.0,12.0
512,2015-05-28,59.0,24.0,42.0,17.0
513,2015-05-29,66.0,15.0,35.0,5.0
514,2015-05-30,53.0,13.0,35.0,3.0
515,2015-05-31,51.0,18.0,27.0,13.0
516,2015-06-01,59.0,19.0,37.0,10.0
517,2015-06-02,63.0,21.0,43.0,10.0
518,2015-06-03,61.0,22.0,50.0,5.0
519,2015-06-04,59.0,29.0,48.0,11.0
520,2015-06-05,75.0,31.0,52.0,8.0
521,2015-06-06,77.0,24.0,42.0,2.0
522,2015-06-07,63.0,22.0,52.0,4.0
523,2015-06-08,62.0,24.0,40.0,3.0
524,2015-06-09,67.0,22.0,40.0,6.0
525,2015-06-10,62.0,23.0,44.0,9.0
526,2015-06-11,64.0,25.0,40.0,11.0
527,2015-06-12,67.0,17.0,52.0,7.0
528,2015-06-13,57.0,13.0,36.0,4.0
529,2015-06-14,46.0,13.0,33.0,7.0
530,2015-06-15,38.0,16.0,38.0,6.0
531,2015-06-16,54.0,19.0,44.0,4.0
532,2015-06-17,54.0,16.0,33.0,8.0
533,2015-06-18,47.0,16.0,36.0,3.0
534,2015-06-19,47.0,19.0,36.0,2.0
535,2015-06-20,55.0,20.862068965517242,42.172413793103445,7.172413793103448
536,2015-06-21,57.793103448275865,23.0,38.0,12.0
537,2015-06-22,62.0,15.0,32.0,4.0
538,2015-06-23,46.0,13.0,37.0,3.0
539,2015-06-24,41.0,18.0,45.0,11.0
540,2015-06-25,53.0,19.0,45.0,10.0
541,2015-06-26,55.0,26.0,44.0,12.0
542,2015-06-27,64.0,17.0,41.0,3.0
543,2015-06-28,52.0,23.0,45.0,13.0
544,2015-06-29,60.0,27.0,54.0,12.0
