temp,humidity,precip,windspeed,pressure,cloudcover,visibility,uvindex,pm25,pm10,o3,no2,Clear,Partially cloudy,Rain,Snow,Overcast,month,day_of_week,target
980,21.7,61.04,0.03,13.8,1017.9,0.9,22.5,0.0,67.0,50.0,28.0,62.0,0,0,1,0,0,9,2,1
981,20.0,63.01,0.0,18.4,1013.7,4.1,23.4,0.0,70.0,50.0,33.0,62.0,1,0,0,0,0,9,3,1
982,19.5,57.42,0.0,11.3,1018.4,0.3,24.6,0.0,65.0,47.0,33.0,57.0,1,0,0,0,0,9,4,1
983,20.5,55.47,0.0,14.8,1016.6,6.0,26.0,0.0,65.0,36.0,19.0,37.0,1,0,0,0,0,9,5,1
984,21.1,72.08,0.17,9.2,1017.2,22.4,23.7,0.0,60.0,59.0,40.0,64.0,0,1,1,0,0,9,6,1
985,23.7,61.57,0.0,11.4,1014.5,8.0,23.3,0.0,71.0,60.0,36.0,75.0,1,0,0,0,0,9,0,1
986,25.7,51.6,0.01,15.0,1010.0,16.9,23.8,0.0,72.0,47.0,39.0,60.0,0,0,1,0,0,9,1,1
987,23.1,55.79,0.33,14.5,1010.1,7.2,25.0,0.0,62.0,33.0,29.0,48.0,0,0,1,0,0,9,2,1
988,18.0,84.53,16.4,17.8,1011.1,24.2,17.3,0.0,62.0,30.0,22.0,37.0,0,1,1,0,0,9,3,1
989,16.8,78.87,4.96,19.8,1013.8,25.1,23.8,0.0,53.0,24.0,13.0,29.0,0,1,1,0,0,9,4,1
990,14.9,81.36,3.7,21.0,1017.8,24.5,22.3,0.0,52.0,29.0,28.0,31.0,0,1,1,0,0,9,5,1
991,16.3,83.22,0.97,17.7,1018.7,21.1,15.5,0.0,64.0,34.0,24.0,46.0,0,1,1,0,0,9,6,1
992,16.8,80.39,1.01,13.4,1020.4,24.2,14.7,0.0,71.0,39.0,22.0,49.0,0,1,1,0,0,9,0,1
993,17.0,72.82,0.1,9.4,1018.8,29.4,18.8,0.0,75.0,50.0,21.0,64.0,0,1,1,0,0,9,1,1
994,16.1,67.88,0.15,7.0,1018.7,2.0,19.0,0.0,86.0,55.0,29.0,72.0,0,0,1,0,0,9,2,1
995,17.2,66.67,0.0,9.0,1020.6,11.7,19.5,0.0,91.0,45.0,26.0,65.0,1,0,0,0,0,9,3,1
996,18.2,64.39,0.0,11.4,1024.4,12.4,21.8,0.0,84.0,48.0,36.0,63.0,1,0,0,0,0,9,4,1
997,17.9,59.94,0.01,18.1,1021.9,2.4,20.9,0.0,79.0,33.0,23.0,48.0,0,0,1,0,0,9,5,1
998,16.3,64.64,1.15,12.4,1018.5,8.5,22.7,0.0,64.0,43.0,19.0,56.0,0,0,1,0,0,9,6,1
999,15.0,66.52,0.02,11.2,1024.1,16.4,23.3,0.0,70.0,41.0,25.0,54.0,0,0,1,0,0,9,0,1
1000,16.9,57.96,0.0,12.4,1025.9,9.8,24.9,0.0,61.0,35.0,20.0,49.0,1,0,0,0,0,9,1,1
1001,18.9,66.23,0.0,15.0,1028.0,19.4,23.5,0.0,58.0,29.0,15.0,36.0,1,0,0,0,0,9,2,1
1002,17.3,78.31,0.01,20.1,1021.0,12.3,20.5,0.0,49.0,36.0,21.0,53.0,0,0,1,0,0,9,3,0
1003,15.4,74.58,1.61,14.0,1015.8,26.4,22.8,0.0,57.0,26.0,22.0,40.0,0,1,1,0,0,9,4,1
1004,14.6,78.83,0.43,18.9,1010.6,20.7,21.2,0.0,57.0,23.0,23.0,34.0,0,1,1,0,0,10,5,1
1005,13.2,66.82,0.01,15.1,1016.4,9.5,27.5,0.0,43.0,43.0,19.0,55.0,0,0,1,0,0,10,6,0
1006,12.9,65.04,0.17,9.7,1027.2,0.9,23.0,0.0,69.0,47.0,25.0,49.0,0,0,1,0,0,10,0,1
1007,14.3,64.81,0.01,20.5,1027.8,2.4,19.8,0.0,61.0,41.0,20.0,41.0,0,0,1,0,0,10,1,1
1008,13.0,58.73,0.0,23.1,1025.7,1.3,24.9,0.0,48.0,40.0,16.0,41.0,1,0,0,0,0,10,2,0
1009,10.6,59.5,0.0,23.0,1021.1,1.7000000000000002,26.3,0.0,44.0,38.0,7.0,38.0,1,0,0,0,0,10,3,0
1010,12.0,69.52,0.0,17.7,1019.0,25.6,22.6,0.0,63.0,51.0,11.0,35.0,0,1,0,0,0,10,4,1
1011,12.8,69.8,0.0,13.8,1022.8,19.0,15.1,0.0,75.0,54.0,19.0,46.0,1,0,0,0,0,10,5,1
1012,10.7,61.21,0.01,10.4,1025.7,2.1,20.6,0.0,76.0,48.0,11.0,58.0,0,0,1,0,0,10,6,1
1013,9.2,70.76,0.91,15.9,1024.5,13.7,20.2,0.0,83.0,41.0,11.0,44.0,0,0,1,0,0,10,0,1
1014,8.9,76.66,0.02,12.0,1020.8,9.6,12.9,0.0,80.0,53.0,9.0,44.0,0,0,1,0,0,10,1,1
1015,9.2,69.58,0.02,16.5,1017.5,2.6,10.6,0.0,104.0,56.0,6.0,39.0,0,0,1,0,0,10,2,2
1016,8.9,76.44,1.0,17.9,1009.8,17.4,15.4,0.0,67.0,35.0,4.0,41.0,0,0,1,0,0,10,3,1
1017,10.9,84.12,6.28,10.6,1004.3,27.1,11.7,0.0,70.0,39.0,18.0,40.0,0,1,1,0,0,10,4,1
1018,12.5,79.28,2.8200000000000003,18.1,1010.8,16.2,14.2,0.0,76.0,35.0,21.0,47.0,0,0,1,0,0,10,5,1
1019,14.1,71.66,0.02,14.0,1016.8,8.2,23.2,0.0,66.0,27.0,18.0,46.0,0,0,1,0,0,10,6,1
1020,13.9,81.76,1.32,12.6,1021.7,17.8,19.9,0.0,50.0,32.0,19.0,47.0,0,0,1,0,0,10,0,0
1021,11.8,78.74,2.69,20.1,1024.0,13.6,21.0,0.0,56.0,32.0,16.0,47.0,0,0,1,0,0,10,1,1
1022,10.3,76.17,0.2,15.5,1021.9,18.0,23.6,0.0,46.0,29.0,14.0,45.0,0,0,1,0,0,10,2,0
1023,11.2,77.56,1.28,14.9,1018.5,24.3,23.1,0.0,51.0,31.0,12.0,48.0,0,1,1,0,0,10,3,1
1024,11.0,79.67,4.22,12.7,1017.8,22.9,22.0,0.0,55.0,43.0,13.0,51.0,0,1,1,0,0,10,4,1
1025,9.8,80.72,0.04,8.4,1015.2,9.6,13.2,0.0,81.0,35.0,14.0,41.0,0,0,1,0,0,10,5,1
1026,8.8,81.99,12.95,17.1,1009.5,15.5,10.9,0.0,72.0,40.0,3.0,41.0,0,0,1,0,0,10,6,1
1027,12.0,89.7,3.88,6.6,1011.2,24.7,5.1,0.0,86.0,50.0,3.0,45.0,0,1,1,0,0,10,0,1
1028,13.1,88.7,0.04,8.6,1021.8,19.4,4.6,0.0,95.0,51.0,3.0,39.0,0,0,1,0,0,10,1,1
1029,11.5,84.44,0.0,8.6,1029.2,16.6,6.2,0.0,92.0,55.0,2.0,50.0,1,0,0,0,0,10,2,1
1030,11.0,83.33,0.03,7.4,1034.5,13.2,6.7,0.0,118.0,51.0,19.0,54.0,0,0,1,0,0,10,3,2
1031,10.9,79.05,0.0,8.0,1035.8,19.1,12.0,0.0,104.0,35.0,16.0,42.0,1,0,0,0,0,10,4,2
1032,12.6,76.77,0.0,13.5,1034.2,22.9,19.5,0.0,72.0,45.0,12.0,40.0,0,1,0,0,0,10,5,1
1033,12.1,72.76,0.15,13.1,1028.7,4.0,15.5,0.0,82.0,42.0,9.0,44.0,0,0,1,0,0,10,6,1
1034,12.3,70.44,0.01,11.6,1025.9,4.2,23.0,0.0,70.0,41.0,5.0,44.0,0,0,1,0,0,10,0,1
1035,10.6,76.41,0.03,7.9,1022.0,10.4,15.4,0.0,82.0,38.0,16.0,47.0,0,0,1,0,0,11,1,1
1036,10.2,69.03,0.0,15.2,1023.0,17.8,19.7,0.0,71.0,62.0,9.0,60.0,1,0,0,0,0,11,2,1
1037,6.6,69.3,0.01,10.4,1023.0,7.2,21.2,0.0,80.0,45.0,3.0,47.0,0,0,1,0,0,11,3,1
1038,6.2,84.64,4.18,11.2,1013.6,25.8,9.7,0.0,90.0,33.0,19.0,42.0,0,1,1,0,0,11,4,1
1039,8.6,76.78,4.85,15.9,1004.9,23.3,15.3,0.0,72.0,28.0,17.0,46.0,0,1,1,0,0,11,5,1
1040,6.3,71.23,0.01,16.9,1006.0,18.2,21.6,0.0,62.0,59.0,12.0,42.0,0,0,1,0,0,11,6,1
1041,3.2,83.37,7.55,15.4,1007.2,23.6,16.4,0.0,53.0,32.0,8.0,46.0,0,1,1,0,0,11,0,1
1042,5.1,76.83,0.27,13.3,1011.7,26.3,18.7,0.0,62.0,27.0,17.0,38.0,0,1,1,0,0,11,1,1
1043,7.2,82.01,15.25,24.3,1003.3,24.8,14.4,0.0,51.0,21.0,17.0,50.0,0,1,1,0,0,11,2,1
1044,8.7,81.45,9.39,16.9,1009.7,22.6,23.1,0.0,44.0,48.0,14.0,38.0,0,1,1,0,0,11,3,0
1045,6.9,68.2,5.36,17.0,1019.7,9.6,23.6,0.0,49.0,61.0,3.0,41.0,0,0,1,0,0,11,4,0
1046,3.7,81.15,1.5,13.4,1022.1,22.1,7.6,0.0,113.0,34.0,9.0,35.0,0,1,1,0,0,11,5,2
1047,8.1,87.13,4.6,16.3,1023.5,29.0,8.6,0.0,68.0,41.0,7.0,41.0,0,1,1,0,0,11,6,1
1048,7.6,78.9,0.03,13.8,1032.1,30.5,10.8,0.0,81.0,35.0,2.0,40.0,0,1,1,0,0,11,0,1
1049,10.6,86.73,0.74,11.8,1029.5,24.0,6.2,0.0,73.0,23.0,10.0,37.0,0,1,1,0,0,11,1,1
1050,12.3,81.02,0.38,16.9,1022.0,25.7,16.0,0.0,49.0,21.0,19.0,35.0,0,1,1,0,0,11,2,0
1051,12.0,72.78,0.23,29.3,1010.1,29.3,25.8,0.0,34.0,22.0,25.0,38.0,0,1,1,0,0,11,3,0
1052,9.3,65.05,4.49,26.6,1002.7,19.9,24.7,0.0,38.0,23.0,21.0,37.0,0,0,1,0,0,11,4,0
1053,6.8,68.22,0.0,20.2,1007.3,15.9,28.1,0.0,42.0,25.0,23.0,32.0,1,0,0,0,0,11,5,0
1054,11.1,72.54,2.71,35.1,996.0,27.6,20.7,0.0,42.0,23.0,15.0,46.0,0,1,1,0,0,11,6,0
1055,12.2,73.96,5.95,22.4,995.4,27.1,23.2,0.0,54.0,34.0,20.0,44.0,0,1,1,0,0,11,0,1
1056,10.4,71.14,0.0,23.8,1007.6,24.0,24.1,0.0,57.0,38.0,4.0,49.0,0,1,0,0,0,11,1,1
1057,11.6,74.5,7.23,15.6,1012.8,22.5,15.7,0.0,76.0,42.0,1.0,43.0,0,1,1,0,0,11,2,1
1058,11.0,70.67,0.0,18.9,1014.3,18.1,19.0,0.0,78.0,48.0,1.0,37.0,1,0,0,0,0,11,3,1
1059,8.6,71.36,0.0,19.1,1015.0,25.2,11.0,0.0,89.0,52.0,11.448275862068966,39.0,0,1,0,0,0,11,4,1
1060,9.3,71.48,0.03,10.9,1017.8,29.3,10.5,0.0,97.0,59.0,8.0,40.0,0,1,1,0,0,11,5,1
1061,7.5,68.94,0.0,20.7,1020.6,17.8,11.4,0.0,100.0,41.0,16.0,43.0,1,0,0,0,0,11,6,1
1062,4.9,53.39,0.01,27.6,1024.7,3.4,23.5,0.0,58.0,38.0,11.0,45.0,0,0,1,0,0,11,0,1
1063,1.2,53.11,0.0,18.7,1030.9,0.0,26.3,0.0,62.0,64.0,2.0,68.0,1,0,0,0,0,11,1,1
1064,1.3,57.18,0.0,7.6,1035.0,1.7000000000000002,17.0,0.0,117.0,97.0,3.0,89.0,1,0,0,0,0,11,2,2
1065,1.8,64.07,0.01,5.2,1031.5,1.1,8.4,0.0,170.0,95.0,1.0,86.0,0,0,1,0,0,12,3,2
1066,5.2,75.49,0.0,11.1,1025.5,26.0,5.1,0.0,176.0,59.0,12.0,47.0,0,1,0,0,0,12,4,2
1067,5.4,68.72,0.0,18.7,1022.1,13.1,13.9,0.0,89.0,65.0,6.0,43.0,1,0,0,0,0,12,5,1
1068,2.1,64.62,0.0,14.0,1022.1,2.0,18.3,0.0,83.0,67.0,1.0,53.0,1,0,0,0,0,12,6,1
1069,4.1,69.14,0.01,7.9,1024.9,4.7,9.5,0.0,127.0,74.0,1.0,57.0,0,0,1,0,0,12,0,2
1070,4.9,73.32,0.0,7.1,1029.7,8.5,6.2,0.0,155.0,76.0,1.0,53.0,1,0,0,0,0,12,1,2
1071,5.2,73.38,0.01,8.9,1032.2,11.7,6.6,0.0,151.0,67.0,2.0,53.0,0,0,1,0,0,12,2,2
1072,4.7,73.56,0.01,11.2,1031.7,6.9,9.7,0.0,139.0,61.0,3.0,54.0,0,0,1,0,0,12,3,2
1073,5.9,75.83,0.01,11.8,1031.0,8.5,10.0,0.0,119.0,55.0,2.0,47.0,0,0,1,0,0,12,4,2
1074,4.2,83.43,0.01,12.4,1027.2,5.1,4.3,0.0,114.0,46.0,14.0,47.0,0,0,1,0,0,12,5,2
1075,7.9,76.37,0.01,13.0,1026.3,16.6,14.0,0.0,74.0,39.0,10.0,46.0,0,0,1,0,0,12,6,1
1076,4.8,79.86,1.37,14.6,1027.1,22.3,8.6,0.0,69.0,41.0,3.0,45.0,0,1,1,0,0,12,0,1
1077,7.0,73.46,2.76,13.1,1024.7,25.5,15.2,0.0,82.0,75.0,2.0,48.0,0,1,1,0,0,12,1,1
1078,6.0,65.49,0.0,10.3,1022.4,5.1,16.2,0.0,95.0,61.0,1.0,48.0,1,0,0,0,0,12,2,1
1079,4.9,73.31,0.0,10.5,1022.5,10.5,7.6,0.0,123.0,56.0,3.0,47.0,1,0,0,0,0,12,3,2
1080,7.9,65.94,0.0,9.3,1025.3,18.4,15.8,0.0,100.0,61.0,8.0,46.0,1,0,0,0,0,12,4,1
1081,5.3,73.39,0.0,14.1,1037.7,12.6,7.8,0.0,107.0,44.0,4.0,35.0,1,0,0,0,0,12,5,2
1082,3.5,81.35,0.0,9.1,1037.5,15.0,3.3,0.0,78.0,42.0,7.0,39.0,1,0,0,0,0,12,6,1
1083,4.6,70.15,0.0,17.3,1026.5,23.6,11.5,0.0,73.0,42.0,8.0,39.0,0,1,0,0,0,12,0,1
1084,4.4,64.25,0.01,13.2,1022.5,23.1,13.5,0.0,80.0,42.0,6.0,39.0,0,1,1,0,0,12,1,1
1085,4.2,69.41,1.04,18.3,1027.5,18.0,10.5,0.0,78.0,31.0,7.0,45.0,0,0,1,0,0,12,2,1
1086,7.6,77.27,14.79,15.7,1029.2,26.4,9.9,0.0,66.0,42.0,15.0,46.0,0,1,1,0,0,12,3,1
1087,4.7,76.94,0.0,18.4,1034.5,13.8,8.4,0.0,76.0,29.0,17.0,38.0,1,0,0,0,0,12,4,1
1088,8.1,71.65,0.32,19.1,1032.0,21.2,14.2,0.0,50.0,32.0,19.0,32.0,0,1,1,0,0,12,5,0
1089,9.3,66.64,0.01,14.8,1031.6,27.7,21.4,0.0,49.0,27.0,17.0,40.0,0,1,1,0,0,12,6,0
1090,9.7,64.71,0.11,20.5,1033.7,21.3,20.5,0.0,46.0,53.0,9.0,59.0,0,1,1,0,0,12,0,0
1091,4.3,62.32,0.0,9.9,1043.6,4.1,18.0,0.0,85.0,52.0,10.0,48.0,1,0,0,0,0,12,1,1
1092,3.7,60.79,0.0,12.5,1042.8,8.1,17.8,0.0,83.0,57.0,7.0,44.0,1,0,0,0,0,12,2,1
1093,0.6000000000000001,68.31,0.0,12.9,1038.8,15.0,5.6,0.0,101.0,63.0,2.0,47.0,1,0,0,0,0,12,3,2
1094,-1.8,78.42,0.0,6.4,1038.6,1.5,0.5,0.0,141.0,49.0,2.0,33.0,1,0,0,0,0,12,4,2
1095,-3.1,80.05,0.0,7.9,1034.6,6.7,1.6,0.0,104.0,31.0,5.0,26.0,1,0,0,0,0,12,5,2
1096,-2.4,79.81,0.0,14.1,1024.0,22.0,4.6,0.0,77.0,37.0,4.0,41.0,0,1,0,0,0,1,6,1
1097,1.4,77.64,1.65,12.4,1025.7,22.9,5.0,0.0,79.0,39.0,7.0,57.0,0,1,1,0,0,1,0,1
1098,1.2,74.8,0.0,11.1,1030.4,9.6,4.9,0.0,78.0,33.0,10.0,46.0,1,0,0,0,0,1,1,1
1099,3.9,67.61,0.7000000000000001,16.1,1025.4,24.2,16.8,0.0,61.0,44.0,10.0,53.0,0,1,1,0,0,1,2,1
1100,3.5,61.65,0.0,14.0,1032.3,8.5,19.3,0.0,66.0,53.0,8.0,48.0,1,0,0,0,0,1,3,1
1101,-0.5,57.6,0.0,9.7,1039.1,3.8,19.6,0.0,90.0,53.0,5.0,43.0,1,0,0,0,0,1,4,1
1102,-1.2,83.06,0.22,13.1,1035.8,20.8,10.5,0.0,103.0,38.0,3.0,44.0,0,1,0,1,0,1,5,2
1103,6.0,94.31,0.05,7.2,1032.9,23.4,6.4,0.0,98.0,29.0,16.0,36.0,0,1,1,0,0,1,6,1
1104,6.5,95.3,3.03,18.6,1025.6,18.9,6.5,0.0,108.0,30.0,13.0,53.0,0,0,1,0,0,1,0,2
1105,6.2,87.78,7.93,22.3,1013.2,20.7,17.8,0.0,54.0,33.0,22.0,42.0,0,1,1,0,0,1,1,1
1106,7.8,85.8,0.24,21.5,1014.8,25.7,15.6,0.0,55.0,38.0,18.0,46.0,0,1,1,0,0,1,2,1
1107,6.7,81.23,5.05,44.2,1010.1,27.8,16.1,0.0,56.0,47.46428571428572,9.571428571428571,45.92857142857143,0,1,1,0,0,1,3,1
1108,3.5,78.69,0.92,25.6,1009.7,22.5,23.5,0.0,96.42857142857144,47.46428571428572,9.571428571428571,45.92857142857143,0,1,1,0,0,1,4,1
1109,3.1,81.51,0.39,15.7,1020.0,17.1,23.4,0.0,96.42857142857144,47.46428571428572,9.571428571428571,45.92857142857143,0,0,1,0,0,1,5,1
1110,1.8,89.53,3.13,13.1,1023.7,21.6,12.7,0.0,96.42857142857144,39.0,2.0,29.0,0,1,1,0,0,1,6,1
1111,2.0,87.41,0.02,12.4,1026.6,23.5,12.0,0.0,100.0,53.0,10.0,41.0,0,1,1,0,0,1,0,1
1112,-1.3,81.69,0.0,22.1,1034.4,4.8,8.2,0.0,101.0,47.0,10.0,43.0,1,0,0,0,0,1,1,2
1113,-1.8,69.22,0.0,22.4,1035.0,2.2,18.3,0.0,82.0,54.0,10.0,48.0,1,0,0,0,0,1,2,1
1114,-1.7000000000000002,68.13,0.0,17.8,1033.7,0.0,15.1,0.0,107.0,57.0,9.0,51.0,1,0,0,0,0,1,3,2
1115,-1.4,66.98,0.0,14.9,1031.2,0.0,14.7,0.0,113.0,76.0,4.0,57.0,1,0,0,0,0,1,4,2
1116,-1.7000000000000002,74.98,0.0,8.7,1028.0,1.2,6.5,0.0,159.0,84.0,5.0,60.0,1,0,0,0,0,1,5,2
1117,0.4,70.41,0.0,11.8,1026.8,4.1,6.8,0.0,166.0,74.0,3.0,50.0,1,0,0,0,0,1,6,2
1118,-0.7000000000000001,82.97,0.0,12.5,1028.1,10.8,3.6,0.0,163.0,59.0,10.0,49.0,1,0,0,0,0,1,0,2
1119,-0.1,90.38,0.01,9.0,1029.3,20.8,3.9,0.0,136.0,53.0,10.0,39.0,0,1,0,1,0,1,1,2
1120,-0.6000000000000001,81.4,0.0,16.5,1028.4,27.3,8.8,0.0,112.0,68.0,6.0,40.0,0,1,0,0,0,1,2,2
1121,-1.7000000000000002,70.45,0.0,15.6,1022.1,8.6,5.9,0.0,150.0,65.0,10.0,55.0,1,0,0,0,0,1,3,2
1122,4.1,73.41,0.02,14.4,1013.8,19.6,13.4,0.0,107.0,49.0,15.0,49.0,0,0,1,0,0,1,4,2
1123,7.8,74.48,0.0,18.8,1015.6,20.8,24.9,0.0,71.0,25.0,19.0,39.0,0,1,0,0,0,1,5,1
1124,5.1,90.17,0.3,13.7,1019.4,20.8,16.7,0.0,64.0,23.0,14.0,42.0,0,1,1,0,0,1,6,1
1125,9.2,88.97,0.64,18.3,1013.7,27.2,17.4,0.0,60.0,40.0,6.0,46.0,0,1,1,0,0,1,0,1
1126,11.1,94.18,1.12,7.4,1014.5,22.8,7.1,0.0,84.0,36.0,9.0,39.0,0,1,1,0,0,1,1,1
1127,10.5,88.22,0.0,18.2,1012.3,23.0,12.9,0.0,71.0,37.0,25.0,44.0,0,1,0,0,0,2,2,1
1128,10.1,81.93,0.2,17.2,1005.1,23.6,21.0,0.0,66.0,27.0,22.0,41.0,0,1,1,0,0,2,3,1
1129,8.7,82.03,0.91,25.9,1002.1,22.0,21.4,0.0,47.0,24.0,20.0,47.0,0,1,1,0,0,2,4,0
1130,6.0,89.38,12.07,26.6,998.7,22.9,18.4,0.0,54.0,25.0,24.0,43.0,0,1,1,0,0,2,5,1
1131,7.3,85.08,3.79,19.1,1000.0,23.7,20.6,0.0,51.0,35.0,17.0,43.0,0,1,1,0,0,2,6,1
1132,6.7,77.53,0.16,23.5,1017.6,25.8,19.9,0.0,56.0,38.0,21.0,53.0,0,1,1,0,0,2,0,1
1133,7.3,81.08,8.04,20.0,1015.8,23.8,16.0,0.0,60.0,41.0,8.0,41.0,0,1,1,0,0,2,1,1
1134,6.1,80.75,0.0,19.1,1022.9,22.3,17.2,0.0,74.0,59.0,9.0,39.0,0,1,0,0,0,2,2,1
1135,3.8,81.29,0.0,16.0,1024.6,20.7,7.3,0.0,111.0,57.0,8.0,42.0,0,1,0,0,0,2,3,2
1136,1.8,75.51,0.16,14.8,1020.1,25.8,8.5,0.0,119.0,65.0,4.0,44.0,0,1,1,0,0,2,4,2
1137,0.4,80.01,0.0,12.8,1019.8,26.3,4.2,0.0,155.0,49.0,10.0,39.0,0,1,0,0,0,2,5,2
1138,3.6,83.55,0.04,18.9,1019.4,21.2,8.3,0.0,117.0,52.0,13.0,35.0,0,1,1,0,0,2,6,2
1139,6.2,71.19,0.0,20.2,1019.9,6.7,10.8,0.0,99.0,58.0,5.0,44.0,1,0,0,0,0,2,0,1
1140,7.5,75.01,0.47,15.4,1024.7,23.2,10.9,0.0,107.0,55.0,18.0,52.0,0,1,1,0,0,2,1,2
1141,11.2,72.3,0.01,16.1,1031.1,12.2,18.7,0.0,82.0,56.0,5.0,61.0,0,0,1,0,0,2,2,1
1142,10.3,88.38,1.47,8.6,1031.4,22.0,10.2,0.0,110.0,56.0,5.0,56.0,0,1,1,0,0,2,3,2
1143,7.3,87.47,2.61,9.4,1029.6,12.2,7.1,0.0,114.0,53.0,16.0,53.0,0,0,1,0,0,2,4,2
1144,6.0,86.18,0.0,11.1,1026.9,2.8,8.1,0.0,108.0,46.0,25.0,52.0,1,0,0,0,0,2,5,2
1145,6.6,81.01,0.01,13.3,1025.7,12.3,11.2,0.0,106.0,36.0,18.0,40.0,0,0,1,0,0,2,6,2
1146,10.1,83.97,0.0,13.8,1023.4,27.8,15.8,0.0,61.0,28.0,17.0,38.0,0,1,0,0,0,2,0,1
1147,11.9,84.85,0.0,19.0,1021.4,33.8,25.2,0.0,41.0,31.0,23.0,41.0,0,1,0,0,0,2,1,0
1148,11.3,74.65,0.0,24.1,1017.3,28.0,26.0,0.0,44.0,28.0,26.0,36.0,0,1,0,0,0,2,2,0
1149,10.0,71.68,0.21,27.2,1008.0,25.7,24.9,0.0,36.0,42.0,26.0,54.0,0,1,1,0,0,2,3,0
1150,6.8,65.64,0.02,20.2,1016.9,12.5,25.0,0.0,54.0,35.0,28.0,50.0,0,0,1,0,0,2,4,1
1151,6.1,65.17,0.0,18.6,1021.1,8.3,24.0,0.0,74.0,24.0,32.0,32.0,1,0,0,0,0,2,5,1
1152,9.4,73.13,0.0,18.2,1014.7,26.2,25.0,0.0,50.0,21.0,35.0,29.0,0,1,0,0,0,2,6,0
1153,9.8,73.64,4.0,31.9,1001.2,27.3,25.2,0.0,30.0,21.0,29.0,40.0,0,1,1,0,0,2,0,0
1154,6.0,75.48,2.28,26.5,995.7,21.1,25.3,0.0,36.0,22.0,29.0,42.0,0,1,1,0,0,2,1,0
1155,8.2,85.0,8.82,24.7,1004.4,22.8,19.8,0.0,33.0,46.0,28.0,48.0,0,1,1,0,0,3,2,0
1156,8.8,64.57,6.68,21.5,1014.9,13.0,22.6,0.0,48.0,41.0,19.0,52.0,0,0,1,0,0,3,3,0
1157,10.4,67.01,0.02,16.8,1003.7,23.3,25.4,0.0,58.0,24.0,25.0,54.0,0,1,1,0,0,3,4,1
1158,8.8,87.68,18.78,17.6,993.9,27.3,18.2,0.0,53.0,18.0,32.0,35.0,0,1,1,0,0,3,5,1
1159,6.7,80.94,12.19,29.7,1000.6,16.9,22.6,0.0,38.0,28.0,27.0,46.0,0,0,1,0,0,3,6,0
1160,6.4,81.38,17.58,28.8,1006.3,23.8,18.9,0.0,46.0,36.0,22.0,51.0,0,1,1,0,0,3,0,0
1161,7.3,72.44,2.9,15.8,1018.5,20.8,24.7,0.0,54.0,21.0,18.0,38.0,0,1,1,0,0,3,1,1
1162,10.0,89.55,0.54,20.0,1019.6,27.4,17.1,0.0,45.0,36.0,16.0,40.0,0,1,1,0,0,3,2,0
1163,12.8,85.57,0.01,17.1,1023.4,25.8,22.9,0.0,46.0,49.0,14.0,48.0,0,1,1,0,0,3,3,0
1164,9.1,88.36,0.0,11.4,1026.8,15.9,8.6,0.0,94.0,46.0,19.0,58.0,1,0,0,0,0,3,4,1
1165,10.4,64.09,0.01,9.7,1019.3,12.6,19.9,0.0,85.0,48.0,20.0,41.0,0,0,1,0,0,3,5,1
1166,11.6,67.61,0.0,19.7,1013.8,17.3,15.4,0.0,101.0,48.0,21.0,37.0,1,0,0,0,0,3,6,2
1167,11.1,75.63,0.01,20.8,1026.5,10.5,9.9,0.0,99.0,39.0,24.0,46.0,0,0,1,0,0,3,0,1
1168,10.2,75.26,0.01,16.1,1034.4,10.9,17.5,0.0,71.0,46.0,20.0,53.0,0,0,1,0,0,3,1,1
1169,11.8,74.23,0.0,14.4,1032.8,20.2,18.3,0.0,76.0,60.0,23.0,63.0,0,1,0,0,0,3,2,1
1170,13.3,68.27,0.0,11.0,1023.9,0.1,14.1,0.0,103.0,36.0,28.0,44.0,1,0,0,0,0,3,3,2
1171,10.5,70.76,0.0,16.9,1020.2,16.9,17.7,0.0,64.0,29.0,26.0,37.0,1,0,0,0,0,3,4,1
1172,10.8,80.59,0.79,23.9,1016.5,27.8,22.5,0.0,41.0,34.0,27.0,37.0,0,1,1,0,0,3,5,0
1173,12.3,78.11,0.01,19.0,1016.1,27.7,21.7,0.0,46.0,26.0,27.0,37.0,0,1,1,0,0,3,6,0
1174,11.3,72.77,0.16,22.6,1012.7,27.0,26.6,0.0,39.0,31.0,26.0,55.0,0,1,1,0,0,3,0,0
1175,9.4,68.7,0.85,18.6,1012.9,22.9,25.1,0.0,49.0,34.0,29.0,43.0,0,1,1,0,0,3,1,0
1176,8.4,70.53,0.21,22.0,1010.7,22.1,23.5,0.0,52.0,28.0,18.0,44.0,0,1,1,0,0,3,2,1
1177,9.4,77.44,12.98,20.9,1010.4,25.6,19.1,0.0,59.0,46.0,11.0,46.0,0,1,1,0,0,3,3,1
1178,10.1,85.81,9.91,19.7,1022.6,23.9,7.7,0.0,93.0,42.0,33.0,47.0,0,1,1,0,0,3,4,1
1179,12.3,56.92,0.0,29.2,1021.2,3.8,15.2,0.0,81.0,38.0,30.0,48.0,1,0,0,0,0,3,5,1
1180,12.6,54.71,0.0,14.9,1019.8,5.0,21.8,0.0,75.0,56.0,33.0,60.0,1,0,0,0,0,3,6,1
1181,13.4,56.98,0.0,16.0,1020.0,3.3,16.1,0.0,96.0,44.0,32.0,56.0,1,0,0,0,0,3,0,1
1182,13.2,65.4,0.0,19.5,1022.9,8.8,19.1,0.0,74.0,43.0,30.0,61.0,1,0,0,0,0,3,1,1
