datetime,tempmax,tempmin,temp,humidity,precip,precipcover,windspeed,pressure,cloudcover,visibility,uvindex,pm25,pm10,o3,no2,Clear,Partially cloudy,Rain,Snow,Overcast,month,day_of_week
2317,2020-05-06,21.0,12.0,16.4,48.44,0.0,0.0,13.4,1021.7,12.8,21.9,8.0,52.0,34.0,48.0,44.0,1,0,0,0,0,5,2
2318,2020-05-07,22.6,9.0,16.4,43.52,0.09,12.5,10.5,1022.4,4.3,22.3,6.0,54.0,32.0,55.0,40.0,0,0,1,0,0,5,3
2319,2020-05-08,24.4,11.0,17.9,49.85,0.02,4.17,11.9,1016.7,11.8,21.0,4.0,61.0,25.0,38.0,32.0,0,0,1,0,0,5,4
2320,2020-05-09,24.0,14.9,18.4,77.16,20.63,20.83,12.7,1010.8,21.7,19.4,2.0,55.0,18.0,32.0,15.0,0,1,1,0,0,5,5
2321,2020-05-10,21.7,13.1,16.7,89.92,69.15,45.83,24.8,1005.0,22.1,13.5,6.0,42.0,37.0,31.0,15.0,0,1,1,0,0,5,6
2322,2020-05-11,14.4,6.3,10.2,66.16,13.52,45.83,35.6,1009.4,16.5,16.9,6.0,51.0,32.0,30.0,29.0,0,0,1,0,0,5,0
2323,2020-05-12,14.2,5.2,10.0,51.47,0.0,0.0,22.4,1018.1,5.0,24.1,7.0,43.0,27.0,38.0,32.0,1,0,0,0,0,5,1
2324,2020-05-13,16.3,6.4,11.3,52.59,0.01,4.17,31.0,1012.6,3.6,20.7,9.0,65.0,28.0,35.0,28.0,0,0,1,0,0,5,2
2325,2020-05-14,15.4,5.5,10.7,52.54,0.0,0.0,25.2,1016.4,0.5,23.1,8.0,49.0,35.0,37.0,33.0,1,0,0,0,0,5,3
2326,2020-05-15,17.9,5.9,12.3,50.57,0.0,0.0,21.3,1020.2,0.6000000000000001,22.5,9.0,53.0,32.0,41.0,34.0,1,0,0,0,0,5,4
2327,2020-05-16,19.4,7.4,14.1,50.73,0.0,0.0,19.9,1023.3,1.1,22.6,8.0,55.0,18.0,43.0,14.0,1,0,0,0,0,5,5
2328,2020-05-17,20.8,8.7,15.1,52.28,0.0,0.0,11.2,1025.0,0.1,24.1,8.0,38.0,20.0,38.0,11.0,1,0,0,0,0,5,6
2329,2020-05-18,23.7,11.0,17.2,52.91,0.0,0.0,14.5,1025.4,0.4,25.8,8.0,33.0,19.0,32.0,10.0,1,0,0,0,0,5,0
2330,2020-05-19,24.4,11.0,17.9,50.78,0.0,0.0,13.7,1023.7,0.2,26.0,8.0,30.0,16.0,34.0,12.0,1,0,0,0,0,5,1
2331,2020-05-20,27.7,13.5,20.9,57.4,0.0,0.0,12.3,1021.4,0.2,25.4,8.0,24.0,22.0,53.0,16.0,1,0,0,0,0,5,2
2332,2020-05-21,29.6,15.8,23.3,54.89,0.0,0.0,11.2,1020.1,1.4,24.8,8.0,41.0,22.0,31.0,19.0,1,0,0,0,0,5,3
2333,2020-05-22,25.8,17.8,20.8,64.74,0.17,8.33,21.1,1019.7,17.4,25.0,4.0,39.0,30.0,30.0,24.0,0,0,1,0,0,5,4
2334,2020-05-23,19.5,10.1,15.8,62.33,4.35,25.0,18.9,1026.8,12.8,20.3,5.0,45.0,24.0,32.0,18.0,0,0,1,0,0,5,5
2335,2020-05-24,20.0,10.2,15.3,61.86,0.0,0.0,14.9,1032.7,7.5,21.7,7.0,43.0,34.0,34.0,31.0,1,0,0,0,0,5,6
2336,2020-05-25,23.3,11.7,18.1,58.5,0.03,4.17,14.6,1033.6,1.8,21.5,5.0,58.0,46.0,40.0,37.0,0,0,1,0,0,5,0
2337,2020-05-26,25.3,13.7,20.2,49.74,0.0,0.0,18.8,1033.8,0.2,21.2,8.0,59.0,39.0,46.0,42.0,1,0,0,0,0,5,1
2338,2020-05-27,26.0,14.8,20.9,48.01,0.0,0.0,18.7,1032.5,0.1,22.7,8.0,71.0,27.0,39.0,29.0,1,0,0,0,0,5,2
2339,2020-05-28,24.6,12.6,19.1,48.52,0.0,0.0,19.1,1029.6,0.0,22.4,8.0,46.0,32.0,41.0,35.0,1,0,0,0,0,5,3
2340,2020-05-29,24.7,13.7,19.7,36.53,0.0,0.0,21.2,1024.2,0.1,23.1,8.0,47.0,42.0,42.0,42.0,1,0,0,0,0,5,4
2341,2020-05-30,25.4,13.7,20.2,40.88,0.0,0.0,20.5,1020.0,0.3,22.4,8.0,59.0,26.0,35.0,24.0,1,0,0,0,0,5,5
2342,2020-05-31,23.5,14.5,19.6,40.25,0.0,0.0,20.1,1018.8,0.2,22.9,7.0,39.0,28.0,40.0,29.0,1,0,0,0,0,5,6
2343,2020-06-01,27.0,13.9,21.1,42.94,0.0,0.0,16.9,1018.0,0.0,23.9,8.0,51.0,46.0,51.0,45.0,1,0,0,0,0,6,0
2344,2020-06-02,29.7,16.1,23.5,44.45,0.0,0.0,13.1,1015.8,0.1,23.8,8.0,76.0,41.0,58.0,34.0,1,0,0,0,0,6,1
2345,2020-06-03,25.9,13.0,21.2,53.67,17.0,4.17,20.4,1006.1,5.0,21.4,5.0,65.0,26.0,40.0,32.0,0,0,1,0,0,6,2
2346,2020-06-04,16.6,10.0,12.6,88.42,27.95,50.0,16.3,1001.2,21.9,15.5,3.0,54.0,20.0,26.0,23.0,0,1,1,0,0,6,3
2347,2020-06-05,17.4,11.3,13.5,73.16,0.31,16.67,26.8,1001.1,27.8,22.2,3.0,35.0,15.0,24.0,21.0,0,1,1,0,0,6,4
2348,2020-06-06,18.1,11.2,14.4,61.32,0.26,4.17,21.6,1004.0,17.3,22.5,5.0,27.0,17.0,22.0,23.0,0,0,1,0,0,6,5
2349,2020-06-07,19.1,9.8,14.2,63.0,0.0,0.0,13.2,1009.4,18.5,25.9,5.0,37.0,27.0,23.0,30.0,1,0,0,0,0,6,6
2350,2020-06-08,17.5,11.4,14.8,68.93,0.0,0.0,20.5,1015.4,19.9,24.2,4.0,47.0,26.0,30.0,29.0,1,0,0,0,0,6,0
2351,2020-06-09,19.1,11.4,14.4,65.6,0.0,0.0,17.3,1018.7,22.1,23.8,4.0,43.0,28.0,36.0,20.0,0,1,0,0,0,6,1
2352,2020-06-10,19.7,10.6,15.2,61.5,0.0,0.0,14.8,1016.2,13.1,22.4,6.0,54.0,29.0,25.0,27.0,1,0,0,0,0,6,2
2353,2020-06-11,23.2,12.1,17.0,69.32,2.79,25.0,15.4,1008.7,17.2,18.0,6.0,57.0,15.0,27.0,18.0,0,0,1,0,0,6,3
2354,2020-06-12,20.5,13.9,16.5,82.34,12.68,41.67,19.5,1003.4,19.1,21.1,3.0,50.0,17.0,30.0,17.0,0,0,1,0,0,6,4
2355,2020-06-13,24.2,12.8,18.2,67.13,0.0,0.0,19.5,1009.3,11.3,26.3,5.0,43.0,20.0,29.0,9.0,1,0,0,0,0,6,5
2356,2020-06-14,22.6,13.3,17.6,70.56,0.03,4.17,15.1,1016.1,14.4,24.0,3.0,44.0,24.0,28.0,10.0,0,0,1,0,0,6,6
2357,2020-06-15,21.8,14.0,17.8,73.37,0.08,12.5,17.2,1017.9,14.3,23.4,5.0,40.0,26.0,28.0,26.0,0,0,1,0,0,6,0
2358,2020-06-16,23.5,14.5,18.0,73.55,0.02,8.33,17.8,1015.8,15.3,22.4,7.0,44.0,26.0,26.0,32.0,0,0,1,0,0,6,1
2359,2020-06-17,20.9,13.9,17.5,70.23,0.0,0.0,12.3,1012.9,14.9,25.6,4.0,46.0,26.0,27.0,31.0,1,0,0,0,0,6,2
2360,2020-06-18,21.1,14.1,17.5,68.93,0.68,16.67,21.5,1012.3,16.9,24.3,3.0,48.0,23.0,25.0,25.0,0,0,1,0,0,6,3
2361,2020-06-19,20.5,12.9,17.0,71.43,4.02,12.5,15.0,1017.7,13.6,24.6,4.0,46.0,14.0,32.0,25.0,0,0,1,0,0,6,4
2362,2020-06-20,24.3,15.7,19.9,59.56,0.03,8.33,11.1,1021.0,17.0,25.5,6.0,47.0,22.0,20.0,18.0,0,0,1,0,0,6,5
2363,2020-06-21,22.3,14.6,18.0,73.09,0.06,8.33,19.3,1021.2,18.9,22.9,5.0,49.0,31.0,34.0,22.0,0,0,1,0,0,6,6
2364,2020-06-22,24.5,12.3,18.4,63.71,2.62,8.33,10.3,1026.2,0.3,19.6,9.0,54.0,32.0,48.0,39.0,0,0,1,0,0,6,0
2365,2020-06-23,29.6,14.8,22.9,49.48,0.0,0.0,15.2,1023.0,0.1,22.3,9.0,63.0,31.0,53.0,44.0,1,0,0,0,0,6,1
2366,2020-06-24,32.8,18.1,26.1,43.18,0.0,0.0,17.0,1018.0,0.1,22.7,9.0,60.0,32.0,60.0,47.0,1,0,0,0,0,6,2
2367,2020-06-25,34.1,20.2,27.6,41.98,0.0,0.0,14.0,1013.9,1.7000000000000002,22.9,9.0,61.0,41.0,39.0,38.0,1,0,0,0,0,6,3
2368,2020-06-26,30.7,21.3,25.4,59.07,0.3,8.33,19.6,1010.9,8.1,18.1,9.0,64.0,23.0,28.0,20.0,0,0,1,0,0,6,4
2369,2020-06-27,24.5,18.2,20.8,71.34,0.1,12.5,27.0,1011.5,20.3,22.3,5.0,46.0,18.0,27.0,18.0,0,1,1,0,0,6,5
2370,2020-06-28,23.0,16.2,19.3,58.13,0.0,0.0,21.2,1014.9,18.1,25.5,6.0,33.0,23.0,28.0,24.0,1,0,0,0,0,6,6
2371,2020-06-29,22.1,14.9,18.5,53.93,0.01,4.17,18.2,1015.4,14.0,24.3,9.0,37.0,26.0,22.0,23.0,0,0,1,0,0,6,0
2372,2020-06-30,22.0,15.8,19.1,62.05,0.0,0.0,21.5,1012.9,22.7,25.8,6.0,37.0,21.0,15.0,17.0,0,1,0,0,0,6,1
2373,2020-07-01,23.3,18.1,20.6,75.1,0.75,20.83,18.3,1009.8,24.5,24.7,5.0,36.0,17.0,23.0,23.0,0,1,1,0,0,7,2
2374,2020-07-02,21.6,15.6,18.4,63.93,0.1,8.33,16.8,1014.1,21.4,25.1,8.0,33.0,22.0,25.0,29.0,0,1,1,0,0,7,3
2375,2020-07-03,22.5,13.2,18.2,60.6,0.14,4.17,15.0,1020.1,11.6,24.4,5.0,38.0,26.0,20.0,20.0,0,0,1,0,0,7,4
2376,2020-07-04,23.7,14.7,19.2,65.93,0.0,0.0,23.6,1019.1,21.3,24.6,7.0,40.0,11.0,14.0,10.0,0,1,0,0,0,7,5
2377,2020-07-05,24.1,18.5,20.8,75.29,0.01,8.33,21.5,1017.2,25.3,22.9,4.0,22.0,27.0,26.0,22.0,0,1,1,0,0,7,6
2378,2020-07-06,21.1,12.2,17.1,56.95,0.0,0.0,18.7,1021.0,6.8,21.4,9.0,41.0,34.0,35.0,32.0,1,0,0,0,0,7,0
2379,2020-07-07,24.6,11.9,18.5,52.98,0.0,0.0,12.7,1021.8,1.4,24.4,9.0,42.0,28.0,25.0,27.0,1,0,0,0,0,7,1
2380,2020-07-08,27.1,13.8,21.2,57.39,0.01,4.17,16.4,1018.1,8.2,23.7,7.0,38.0,35.0,25.0,27.0,0,0,1,0,0,7,2
2381,2020-07-09,31.5,16.6,24.1,56.55,0.0,0.0,20.4,1015.3,6.3,23.7,9.0,37.0,25.0,29.0,21.0,1,0,0,0,0,7,3
2382,2020-07-10,22.7,17.0,19.7,61.56,0.0,0.0,19.3,1016.3,16.8,24.4,6.0,34.0,30.0,32.0,33.0,1,0,0,0,0,7,4
2383,2020-07-11,23.7,12.7,18.3,50.81,0.0,0.0,18.1,1024.6,2.8,25.9,10.0,42.0,23.0,37.0,22.0,1,0,0,0,0,7,5
2384,2020-07-12,25.4,12.7,19.4,49.79,0.0,0.0,17.6,1025.8,2.4,25.0,9.0,42.0,24.0,44.0,24.0,1,0,0,0,0,7,6
2385,2020-07-13,26.9,14.4,21.1,44.51,0.0,0.0,18.8,1022.7,4.4,25.9,9.0,46.0,23.0,33.0,21.0,1,0,0,0,0,7,0
2386,2020-07-14,22.2,16.5,19.4,55.88,0.02,8.33,14.9,1017.6,25.4,26.3,7.0,39.0,24.0,25.0,27.0,0,1,1,0,0,7,1
2387,2020-07-15,21.9,16.1,19.0,64.19,0.19,8.33,15.6,1016.1,26.3,23.8,6.0,40.0,23.0,20.0,23.0,0,1,1,0,0,7,2
2388,2020-07-16,20.5,15.6,18.2,71.45,0.0,0.0,14.9,1020.1,27.4,23.7,4.0,39.0,29.0,27.0,33.0,0,1,0,0,0,7,3
2389,2020-07-17,26.2,15.9,20.8,61.01,0.0,0.0,13.9,1021.7,19.0,25.3,7.0,43.0,30.0,35.0,27.0,1,0,0,0,0,7,4
2390,2020-07-18,28.3,16.6,22.2,57.39,0.0,0.0,11.4,1019.2,3.1,24.1,9.0,52.0,26.0,35.0,27.0,1,0,0,0,0,7,5
2391,2020-07-19,30.2,15.8,23.4,50.02,0.0,0.0,20.6,1016.5,4.2,24.9,9.0,39.0,36.0,32.0,28.0,1,0,0,0,0,7,6
2392,2020-07-20,26.2,16.8,20.9,58.71,0.02,8.33,19.6,1018.8,10.1,21.9,9.0,44.0,36.0,35.0,34.0,0,0,1,0,0,7,0
2393,2020-07-21,26.0,14.1,20.2,44.27,0.0,0.0,20.4,1022.9,0.8,24.9,9.0,43.0,37.0,35.0,34.0,1,0,0,0,0,7,1
2394,2020-07-22,25.4,13.6,19.9,45.67,0.01,4.17,20.3,1022.5,3.5,26.2,9.0,50.0,43.0,43.0,47.0,0,0,1,0,0,7,2
2395,2020-07-23,27.9,14.7,21.9,41.05,0.0,0.0,14.3,1017.7,12.3,24.8,8.0,58.0,30.0,31.0,31.0,1,0,0,0,0,7,3
2396,2020-07-24,24.9,17.4,21.0,55.69,0.0,0.0,13.7,1015.1,24.7,25.4,6.0,44.0,25.0,24.0,21.0,0,1,0,0,0,7,4
2397,2020-07-25,25.9,17.0,21.7,60.4,0.0,0.0,20.1,1012.8,21.3,24.9,8.0,39.0,11.0,23.0,7.0,0,1,0,0,0,7,5
2398,2020-07-26,25.4,16.0,20.6,64.45,12.05,29.17,15.7,1013.6,16.8,23.3,10.0,42.0,25.0,34.0,16.0,0,0,1,0,0,7,6
2399,2020-07-27,31.4,15.6,23.6,48.32,0.0,0.0,28.5,1012.7,5.0,23.6,9.0,49.0,19.0,28.0,13.0,1,0,0,0,0,7,0
2400,2020-07-28,23.4,18.1,21.1,55.27,0.0,0.0,18.8,1015.7,8.3,24.8,8.0,45.0,23.0,35.0,27.0,1,0,0,0,0,7,1
2401,2020-07-29,26.5,13.7,20.1,51.49,0.0,0.0,14.3,1020.5,2.6,25.5,8.0,40.0,38.0,43.0,49.0,1,0,0,0,0,7,2
2402,2020-07-30,32.5,15.0,24.2,41.99,0.0,0.0,15.0,1018.1,0.3,24.5,8.0,58.0,50.0,54.0,48.0,1,0,0,0,0,7,3
2403,2020-07-31,38.5,20.8,28.4,37.18,0.0,0.0,20.3,1013.2,7.1,24.3,8.0,68.0,23.0,31.0,24.0,1,0,0,0,0,7,4
2404,2020-08-01,27.9,19.5,23.9,62.52,0.0,0.0,18.2,1016.2,15.7,24.4,5.0,53.0,13.0,30.0,18.0,1,0,0,0,0,8,5
2405,2020-08-02,24.3,16.7,20.5,55.34,0.0,0.0,17.4,1017.9,12.3,24.9,7.0,41.0,17.0,28.0,26.0,1,0,0,0,0,8,6
2406,2020-08-03,22.2,15.2,18.3,57.75,0.0,0.0,23.0,1015.8,17.1,25.3,9.0,44.0,22.0,41.0,29.0,1,0,0,0,0,8,0
2407,2020-08-04,25.9,13.6,19.7,53.27,0.0,0.0,13.6,1017.8,2.5,25.4,9.0,50.0,26.0,44.0,38.0,1,0,0,0,0,8,1
2408,2020-08-05,30.8,14.0,23.1,38.63,0.0,0.0,12.7,1016.0,0.3,24.8,8.0,58.0,36.0,64.0,48.0,1,0,0,0,0,8,2
2409,2020-08-06,34.2,16.8,26.2,36.76,0.0,0.0,9.3,1016.8,2.5,24.3,8.0,60.0,40.0,59.0,56.0,1,0,0,0,0,8,3
2410,2020-08-07,36.6,20.7,29.0,35.73,0.01,4.17,11.5,1017.3,0.0,24.6,8.0,61.0,44.0,71.0,60.0,0,0,1,0,0,8,4
2411,2020-08-08,36.9,22.3,30.0,37.73,0.0,0.0,12.1,1017.1,6.9,24.6,8.0,65.0,41.0,61.0,42.0,1,0,0,0,0,8,5
2412,2020-08-09,38.4,24.4,31.0,38.67,0.0,0.0,19.5,1014.3,6.7,23.4,8.0,70.0,30.0,64.0,46.0,1,0,0,0,0,8,6
2413,2020-08-10,34.3,22.9,28.5,46.93,0.0,0.0,14.5,1012.9,14.8,24.8,8.0,55.0,49.0,63.0,57.0,1,0,0,0,0,8,0
2414,2020-08-11,35.2,22.8,27.5,54.32,5.7,16.67,21.1,1013.3,12.2,21.7,8.0,73.0,36.0,54.0,47.0,0,0,1,0,0,8,1
2415,2020-08-12,35.7,22.3,27.0,60.41,9.39,12.5,12.0,1012.2,11.4,21.8,8.0,60.0,32.0,38.0,32.0,0,0,1,0,0,8,2
2416,2020-08-13,27.6,19.7,23.2,74.98,4.96,36.36,19.8,1012.3,16.8,19.8,7.0,48.0,21.0,32.0,22.0,0,0,1,0,0,8,3
2417,2020-08-14,26.0,19.0,21.6,80.85,10.37,29.17,14.9,1014.1,23.6,19.9,7.0,48.0,20.0,40.0,29.0,0,1,1,0,0,8,4
2418,2020-08-15,27.6,18.7,22.5,71.26,4.92,8.33,11.2,1014.5,18.9,23.9,8.0,44.0,22.0,39.0,33.0,0,0,1,0,0,8,5
2419,2020-08-16,26.9,17.7,21.7,73.84,11.63,16.67,14.7,1010.7,14.5,22.1,8.0,52.0,24.0,26.0,29.0,0,0,1,0,0,8,6
2420,2020-08-17,23.9,16.8,19.7,76.58,9.99,20.83,15.9,1010.5,16.2,23.3,6.0,41.0,22.0,28.0,32.0,0,0,1,0,0,8,0
2421,2020-08-18,26.5,16.5,21.2,63.98,0.0,0.0,13.4,1011.8,14.2,25.4,9.0,35.0,24.0,24.0,30.0,1,0,0,0,0,8,1
2422,2020-08-19,25.0,17.4,21.5,75.34,0.39,20.83,19.6,1008.1,22.8,25.4,4.0,32.0,24.0,40.0,31.0,0,1,1,0,0,8,2
2423,2020-08-20,31.1,20.4,25.3,64.7,0.0,0.0,18.5,1005.4,22.5,26.2,7.0,35.0,27.0,30.0,27.0,0,1,0,0,0,8,3
2424,2020-08-21,28.7,20.5,24.7,56.04,1.73,12.5,27.4,1009.6,13.6,23.9,8.0,41.0,24.0,29.0,21.0,0,0,1,0,0,8,4
2425,2020-08-22,25.7,16.9,21.3,58.84,0.0,0.0,22.9,1017.6,16.4,24.1,6.0,32.0,18.0,26.0,21.0,1,0,0,0,0,8,5
2426,2020-08-23,22.4,15.4,19.1,61.86,0.04,4.17,18.9,1020.3,16.9,25.8,6.0,26.0,34.0,25.0,35.0,0,0,1,0,0,8,6
2427,2020-08-24,22.2,14.1,18.1,63.29,0.0,0.0,13.2,1019.0,16.7,25.8,5.0,36.0,30.0,27.0,25.0,1,0,0,0,0,8,0
2428,2020-08-25,28.5,15.5,21.0,62.45,0.68,8.33,29.7,1010.6,33.0,27.5,8.0,42.0,27.0,25.0,21.0,0,1,1,0,0,8,1
2429,2020-08-26,23.9,16.3,19.9,59.3,0.0,0.0,23.2,1016.3,10.4,24.4,8.0,36.0,36.0,26.0,32.0,1,0,0,0,0,8,2
2430,2020-08-27,26.1,13.8,19.5,64.61,0.33,8.33,21.6,1015.0,14.1,23.8,8.0,49.0,20.0,20.0,22.0,0,0,1,0,0,8,3
2431,2020-08-28,22.2,14.9,17.4,73.29,6.25,29.17,20.4,1004.9,19.0,23.9,6.0,30.0,17.0,22.0,21.0,0,0,1,0,0,8,4
2432,2020-08-29,17.5,12.2,14.9,80.28,1.89,29.17,21.2,1005.9,21.6,23.3,4.0,30.0,16.0,25.0,21.0,0,1,1,0,0,8,5
2433,2020-08-30,19.7,13.0,15.7,81.8,1.87,29.17,23.2,1012.2,22.5,22.1,5.0,30.0,25.0,27.0,32.0,0,1,1,0,0,8,6
2434,2020-08-31,19.7,13.1,16.3,64.93,0.01,4.17,14.2,1020.2,15.5,24.6,6.0,36.0,29.0,30.0,39.0,0,0,1,0,0,8,0
2435,2020-09-01,21.4,11.5,16.1,63.51,0.0,0.0,13.6,1019.1,8.5,25.1,6.0,51.0,32.0,36.0,34.0,1,0,0,0,0,9,1
2436,2020-09-02,22.0,11.2,16.8,57.29,0.0,0.0,11.1,1019.6,8.7,24.1,8.0,50.0,37.0,33.0,46.0,1,0,0,0,0,9,2
2437,2020-09-03,26.9,15.3,21.3,52.21,0.0,0.0,17.2,1020.7,25.1,25.6,6.0,52.0,32.0,37.0,32.0,0,1,0,0,0,9,3
2438,2020-09-04,28.6,18.1,23.2,55.39,0.0,0.0,15.8,1021.6,10.9,25.4,7.0,46.0,22.0,27.0,25.0,1,0,0,0,0,9,4
2439,2020-09-05,20.1,15.4,17.7,64.96,0.02,4.17,18.3,1021.4,23.1,25.0,5.0,37.0,19.0,24.0,19.0,0,1,1,0,0,9,5
2440,2020-09-06,19.1,11.8,15.4,64.75,0.03,4.17,11.4,1021.8,16.6,25.1,6.0,44.0,26.0,26.0,25.0,0,0,1,0,0,9,6
2441,2020-09-07,22.6,11.8,17.1,62.35,0.0,0.0,10.8,1024.8,6.7,24.3,8.0,44.0,33.0,25.0,32.0,1,0,0,0,0,9,0
2442,2020-09-08,25.8,14.7,19.9,63.43,0.0,0.0,10.1,1026.7,14.4,25.5,6.0,53.0,32.0,28.0,26.0,1,0,0,0,0,9,1
2443,2020-09-09,26.9,19.2,22.3,62.48,0.01,4.17,16.4,1023.6,12.7,21.7,7.0,47.0,36.0,21.0,27.0,0,0,1,0,0,9,2
2444,2020-09-10,25.6,16.9,20.9,70.98,0.0,0.0,13.0,1020.8,12.0,21.4,7.0,45.0,37.0,29.0,36.0,1,0,0,0,0,9,3
2445,2020-09-11,25.9,15.5,20.8,61.53,0.0,0.0,11.7,1016.9,6.5,24.8,7.0,51.0,36.0,34.0,38.0,1,0,0,0,0,9,4
2446,2020-09-12,22.6,13.8,17.9,65.36,0.0,0.0,13.7,1021.1,1.8,22.8,7.0,52.0,40.0,41.0,48.0,1,0,0,0,0,9,5
2447,2020-09-13,27.6,13.2,20.0,57.46,0.01,4.17,8.3,1024.9,1.8,24.0,7.0,63.0,52.0,42.0,62.0,0,0,1,0,0,9,6
2448,2020-09-14,33.0,14.8,23.3,48.91,0.0,0.0,11.3,1021.3,0.6000000000000001,24.8,7.0,87.0,68.0,63.0,70.0,1,0,0,0,0,9,0
2449,2020-09-15,33.8,18.0,25.5,46.11,0.0,0.0,12.1,1018.2,2.1,24.0,7.0,90.0,51.0,56.0,42.0,1,0,0,0,0,9,1
2450,2020-09-16,30.9,18.3,24.3,58.44,0.0,0.0,18.2,1019.2,0.9,20.9,6.0,79.0,41.0,30.0,33.0,1,0,0,0,0,9,2
2451,2020-09-17,25.5,17.2,21.1,55.27,0.0,0.0,22.9,1022.2,1.0,20.6,6.0,59.0,40.0,39.0,43.0,1,0,0,0,0,9,3
2452,2020-09-18,27.2,14.1,20.5,52.39,0.0,0.0,18.7,1017.6,2.4,24.5,6.0,62.0,45.0,36.0,42.0,1,0,0,0,0,9,4
2453,2020-09-19,28.7,19.7,23.3,61.75,2.42,8.33,14.7,1013.0,17.1,21.0,6.0,68.0,29.0,39.0,37.0,0,0,1,0,0,9,5
2454,2020-09-20,27.6,17.1,22.0,70.08,4.82,8.33,13.0,1014.2,10.3,19.8,6.0,65.0,43.0,46.0,53.0,0,0,1,0,0,9,6
2455,2020-09-21,25.9,14.9,20.2,46.63,0.0,0.0,12.3,1015.2,0.4,24.2,6.0,64.0,46.0,41.0,54.0,1,0,0,0,0,9,0
2456,2020-09-22,25.4,12.6,19.1,54.58,0.0,0.0,14.8,1011.6,1.1,20.9,6.0,66.0,25.0,23.0,27.0,1,0,0,0,0,9,1
2457,2020-09-23,22.0,15.8,18.2,80.37,8.05,29.17,18.5,1006.3,23.1,19.9,3.0,46.0,17.0,21.0,19.0,0,1,1,0,0,9,2
2458,2020-09-24,17.3,10.7,13.4,83.57,13.77,37.5,23.8,1003.6,15.0,22.5,3.0,29.0,14.0,22.0,15.0,0,0,1,0,0,9,3
2459,2020-09-25,13.2,9.4,11.2,73.9,16.27,41.67,23.9,1002.4,21.8,23.8,4.0,25.0,20.0,24.0,17.0,0,1,1,0,0,9,4
2460,2020-09-26,14.6,8.7,11.3,66.11,0.04,4.17,28.7,1008.7,11.8,24.2,7.0,32.0,12.0,21.0,9.0,0,0,1,0,0,9,5
2461,2020-09-27,14.4,10.2,12.1,89.49,9.43,66.67,29.4,1006.1,27.7,14.5,1.0,34.0,17.0,15.0,17.0,0,1,1,0,0,9,6
2462,2020-09-28,15.2,12.2,13.2,86.18,10.75,45.83,19.9,1012.3,26.4,14.4,1.0,35.0,23.0,14.0,23.0,0,1,1,0,0,9,0
2463,2020-09-29,17.6,13.3,15.5,90.42,1.75,20.83,9.9,1017.7,27.2,15.6,2.0,52.0,24.0,24.0,27.0,0,1,1,0,0,9,1
2464,2020-09-30,19.3,14.6,16.4,81.66,0.17,16.67,15.5,1013.8,25.7,20.9,4.0,58.0,23.0,21.0,27.0,0,1,1,0,0,9,2
2465,2020-10-01,15.9,11.3,14.2,80.36,7.66,33.33,23.0,1002.3,20.8,20.8,4.0,41.0,18.0,14.0,26.0,0,1,1,0,0,10,3
2466,2020-10-02,14.2,11.1,12.3,94.12,31.82,62.5,20.3,987.9,26.3,15.5,2.0,41.0,18.0,19.0,27.0,0,1,1,0,0,10,4
2467,2020-10-03,13.9,8.9,11.7,86.97,7.18,29.17,16.5,988.4,22.4,21.2,3.0,53.0,14.0,20.0,18.0,0,1,1,0,0,10,5
2468,2020-10-04,15.1,8.8,11.5,82.5,2.25,33.33,23.4,992.7,25.4,23.8,4.0,50.0,7.0,23.0,22.0,0,1,1,0,0,10,6
2469,2020-10-05,13.7,10.5,12.1,90.13,18.55,70.83,24.5,1000.8,27.0,17.0,2.0,49.0,17.0,24.0,19.0,0,1,1,0,0,10,0
2470,2020-10-06,16.3,11.9,13.3,81.01,6.04,33.33,23.9,1005.6,25.5,21.1,4.0,52.0,18.0,23.0,24.0,0,1,1,0,0,10,1
2471,2020-10-07,17.1,11.9,14.0,76.75,0.34,20.83,21.4,1015.8,21.7,22.1,5.0,57.0,21.0,19.0,21.0,0,1,1,0,0,10,2
2472,2020-10-08,18.7,13.8,16.2,78.52,0.0,0.0,21.4,1018.9,26.9,23.4,3.0,44.0,17.0,22.0,21.0,0,1,0,0,0,10,3
2473,2020-10-09,16.7,12.8,14.9,79.24,5.33,29.17,17.2,1020.1,22.7,21.8,3.0,41.0,21.0,24.0,28.0,0,1,1,0,0,10,4
2474,2020-10-10,14.1,9.8,11.8,71.03,0.01,4.17,19.1,1024.3,13.7,24.8,5.0,44.0,16.0,20.0,24.0,0,0,1,0,0,10,5
2475,2020-10-11,13.6,9.0,11.0,79.04,1.84,33.33,16.8,1023.7,15.1,23.7,5.0,37.0,30.0,18.0,33.0,0,0,1,0,0,10,6
2476,2020-10-12,13.8,7.3,10.4,79.05,0.0,0.0,11.4,1022.6,18.3,22.9,3.0,56.0,11.0,16.0,13.0,1,0,0,0,0,10,0
2477,2020-10-13,13.0,9.3,10.6,85.1,2.63,45.83,17.0,1010.6,24.7,17.7,3.0,36.0,14.0,17.0,11.0,0,1,1,0,0,10,1
2478,2020-10-14,13.9,7.4,10.1,81.0,0.43,20.83,21.2,1014.5,18.0,18.0,4.0,57.0,16.0,15.0,9.0,0,0,1,0,0,10,2
2479,2020-10-15,12.9,8.0,9.9,74.89,0.01,4.17,22.1,1019.3,24.1,21.8,2.0,48.0,17.0,14.0,10.0,0,1,1,0,0,10,3
