datetime,pm25,pm10,o3,no2
2164,2019-12-05,107.0,29.0,13.0,30.0
2165,2019-12-06,77.0,23.0,15.0,32.0
2166,2019-12-07,48.0,18.0,26.0,22.0
2167,2019-12-08,39.0,19.0,28.0,25.0
2168,2019-12-09,34.0,41.0,15.0,36.0
2169,2019-12-10,66.0,26.0,19.0,33.0
2170,2019-12-11,45.0,17.0,21.0,33.0
2171,2019-12-12,44.0,22.0,26.0,26.0
2172,2019-12-13,36.0,23.0,31.0,27.0
2173,2019-12-14,43.0,20.0,29.0,29.0
2174,2019-12-15,44.0,23.0,18.0,39.0
2175,2019-12-16,60.0,28.0,15.0,37.0
2176,2019-12-17,58.0,32.0,17.0,31.0
2177,2019-12-18,61.0,37.0,7.0,36.0
2178,2019-12-19,66.0,20.0,24.0,32.0
2179,2019-12-20,41.0,22.0,25.0,31.0
2180,2019-12-21,50.0,17.0,27.0,24.0
2181,2019-12-22,36.0,22.0,25.0,24.0
2182,2019-12-23,37.0,23.0,24.0,26.0
2183,2019-12-24,45.0,20.0,26.0,24.0
2184,2019-12-25,47.0,26.0,21.0,34.0
2185,2019-12-26,56.0,18.0,24.0,24.0
2186,2019-12-27,43.0,24.0,14.0,31.0
2187,2019-12-28,61.0,40.0,5.0,30.0
2188,2019-12-29,92.0,26.96551724137931,17.517241379310345,30.0
2189,2019-12-30,56.86206896551724,26.96551724137931,17.517241379310345,30.0
2190,2019-12-31,56.86206896551724,36.0,2.0,24.0
2191,2020-01-01,92.0,24.0,12.0,28.0
2192,2020-01-02,62.0,22.0,19.0,25.0
2193,2020-01-03,43.0,25.0,16.0,26.0
2194,2020-01-04,41.0,25.0,19.0,32.0
2195,2020-01-05,54.0,33.0,17.0,33.0
2196,2020-01-06,66.0,31.0,14.0,29.0
2197,2020-01-07,63.0,25.0,15.0,26.0
2198,2020-01-08,49.0,15.0,21.0,22.0
2199,2020-01-09,43.0,20.0,23.0,25.0
2200,2020-01-10,35.0,32.0,21.0,36.0
2201,2020-01-11,62.0,26.0,17.0,27.0
2202,2020-01-12,60.0,21.0,18.0,29.0
2203,2020-01-13,45.0,19.0,22.0,19.0
2204,2020-01-14,37.0,24.0,20.0,30.0
2205,2020-01-15,52.0,35.0,12.0,37.0
2206,2020-01-16,64.0,27.0,23.0,29.0
2207,2020-01-17,42.0,27.0,20.0,29.0
2208,2020-01-18,52.0,30.0,18.0,29.0
2209,2020-01-19,55.0,40.0,11.0,33.0
2210,2020-01-20,65.0,46.0,4.0,34.0
2211,2020-01-21,84.0,49.0,3.0,32.0
2212,2020-01-22,101.0,40.0,7.0,31.0
2213,2020-01-23,86.0,59.0,2.0,33.0
2214,2020-01-24,128.0,68.0,2.0,39.0
2215,2020-01-25,145.0,51.0,11.0,32.0
2216,2020-01-26,124.0,13.0,25.0,25.0
2217,2020-01-27,46.0,13.0,28.0,28.0
2218,2020-01-28,30.0,33.0,26.0,32.0
2219,2020-01-29,38.0,22.0,18.0,32.0
2220,2020-01-30,39.0,22.0,18.0,30.0
2221,2020-01-31,28.0,18.0,23.0,28.0
2222,2020-02-01,36.0,15.0,22.0,27.0
2223,2020-02-02,33.0,27.0,27.0,33.0
2224,2020-02-03,40.0,26.0,25.0,28.0
2225,2020-02-04,45.0,40.0,19.0,38.0
2226,2020-02-05,57.0,44.0,12.0,40.0
2227,2020-02-06,67.0,45.0,8.0,42.0
2228,2020-02-07,72.0,37.0,15.0,37.0
2229,2020-02-08,70.0,20.0,25.0,15.0
2230,2020-02-09,37.0,28.0,29.0,22.0
2231,2020-02-10,48.0,21.0,28.0,30.0
2232,2020-02-11,34.0,34.0,23.0,38.0
2233,2020-02-12,48.0,28.0,26.0,32.0
2234,2020-02-13,46.0,41.0,24.0,39.0
2235,2020-02-14,57.0,35.0,23.0,30.0
2236,2020-02-15,61.0,20.0,28.0,14.0
2237,2020-02-16,40.0,20.0,26.0,32.0
2238,2020-02-17,34.0,27.0,24.0,30.0
2239,2020-02-18,40.0,27.0,25.0,35.0
2240,2020-02-19,45.0,25.0,22.0,29.0
2241,2020-02-20,43.0,32.0,22.0,30.0
2242,2020-02-21,45.0,28.0,22.0,26.0
2243,2020-02-22,49.0,14.0,21.0,19.0
2244,2020-02-23,31.0,17.0,19.0,23.0
2245,2020-02-24,27.0,20.0,26.0,33.0
2246,2020-02-25,34.0,22.0,26.0,34.0
2247,2020-02-26,36.0,22.0,20.0,32.0
2248,2020-02-27,42.0,36.0,17.0,39.0
2249,2020-02-28,58.0,37.0,29.0,26.0
2250,2020-02-29,53.0,16.0,28.0,28.0
2251,2020-03-01,41.0,17.0,22.0,34.0
2252,2020-03-02,43.0,42.0,26.0,47.0
2253,2020-03-03,53.0,28.0,18.0,35.0
2254,2020-03-04,45.0,16.0,21.0,30.0
2255,2020-03-05,39.0,27.0,27.0,38.0
2256,2020-03-06,51.0,32.0,26.0,41.0
2257,2020-03-07,56.0,19.0,9.0,27.0
2258,2020-03-08,40.0,25.0,26.0,33.0
2259,2020-03-09,42.0,16.0,25.0,25.0
2260,2020-03-10,28.0,22.0,27.0,23.0
2261,2020-03-11,28.0,27.0,28.0,32.0
2262,2020-03-12,39.0,30.0,27.0,24.0
2263,2020-03-13,41.0,24.0,21.0,26.0
2264,2020-03-14,49.0,26.0,28.0,27.0
2265,2020-03-15,54.0,27.0,18.0,35.0
2266,2020-03-16,62.0,39.0,16.0,33.0
2267,2020-03-17,80.0,45.0,29.0,31.0
2268,2020-03-18,98.0,34.0,31.0,25.0
2269,2020-03-19,76.0,42.0,17.0,15.0
2270,2020-03-20,98.0,14.0,22.0,10.0
2271,2020-03-21,40.0,14.0,32.0,10.0
2272,2020-03-22,44.0,18.0,31.0,17.0
2273,2020-03-23,43.0,20.0,34.0,24.0
2274,2020-03-24,47.0,28.0,35.0,23.0
2275,2020-03-25,64.0,29.0,36.0,25.0
2276,2020-03-26,65.0,43.0,33.0,26.0
2277,2020-03-27,86.0,57.0,36.0,15.0
2278,2020-03-28,129.0,21.0,30.0,6.0
2279,2020-03-29,31.0,27.96551724137931,26.448275862068964,25.96551724137931
2280,2020-03-30,55.58620689655172,27.96551724137931,26.448275862068964,25.96551724137931
2281,2020-03-31,55.58620689655172,29.0,36.0,16.0
2282,2020-04-01,64.0,25.0,31.0,16.0
2283,2020-04-02,60.0,26.0,28.0,26.0
2284,2020-04-03,52.0,25.0,37.0,12.0
2285,2020-04-04,58.0,18.0,39.0,10.0
2286,2020-04-05,45.0,22.0,32.0,14.0
2287,2020-04-06,51.0,28.0,40.0,23.0
2288,2020-04-07,64.0,34.0,49.0,39.0
2289,2020-04-08,68.0,31.0,49.0,42.0
2290,2020-04-09,77.0,33.0,53.0,36.0
2291,2020-04-10,75.0,31.0,51.0,34.0
2292,2020-04-11,64.0,28.0,47.0,25.0
2293,2020-04-12,63.0,30.0,32.0,13.0
2294,2020-04-13,67.0,27.0,36.0,17.0
2295,2020-04-14,42.0,28.0,40.0,25.0
2296,2020-04-15,48.0,31.0,40.0,32.0
2297,2020-04-16,53.0,36.0,40.0,32.0
2298,2020-04-17,59.0,14.0,34.0,13.0
2299,2020-04-18,22.0,29.0,41.0,12.0
2300,2020-04-19,67.0,39.0,39.0,27.0
2301,2020-04-20,78.0,30.0,40.0,26.0
2302,2020-04-21,48.0,32.0,45.0,23.0
2303,2020-04-22,54.0,38.0,54.0,34.0
2304,2020-04-23,70.0,39.0,55.0,40.0
2305,2020-04-24,66.0,25.0,40.0,17.0
2306,2020-04-25,57.0,27.0,44.0,15.0
2307,2020-04-26,57.0,24.0,38.0,23.0
2308,2020-04-27,45.0,16.0,36.0,17.0
2309,2020-04-28,30.0,18.0,33.0,19.0
2310,2020-04-29,32.0,16.0,31.0,16.0
2311,2020-04-30,26.0,15.0,32.0,8.0
2312,2020-05-01,24.0,19.0,37.0,14.0
2313,2020-05-02,34.0,14.0,27.0,14.0
2314,2020-05-03,35.0,15.0,28.0,13.0
2315,2020-05-04,48.0,31.0,24.0,21.0
2316,2020-05-05,66.0,28.0,44.0,34.0
2317,2020-05-06,52.0,34.0,48.0,44.0
2318,2020-05-07,54.0,32.0,55.0,40.0
2319,2020-05-08,61.0,25.0,38.0,32.0
2320,2020-05-09,55.0,18.0,32.0,15.0
2321,2020-05-10,42.0,37.0,31.0,15.0
2322,2020-05-11,51.0,32.0,30.0,29.0
2323,2020-05-12,43.0,27.0,38.0,32.0
2324,2020-05-13,65.0,28.0,35.0,28.0
2325,2020-05-14,49.0,35.0,37.0,33.0
2326,2020-05-15,53.0,32.0,41.0,34.0
2327,2020-05-16,55.0,18.0,43.0,14.0
2328,2020-05-17,38.0,20.0,38.0,11.0
2329,2020-05-18,33.0,19.0,32.0,10.0
2330,2020-05-19,30.0,16.0,34.0,12.0
2331,2020-05-20,24.0,22.0,53.0,16.0
2332,2020-05-21,41.0,22.0,31.0,19.0
2333,2020-05-22,39.0,30.0,30.0,24.0
2334,2020-05-23,45.0,24.0,32.0,18.0
2335,2020-05-24,43.0,34.0,34.0,31.0
2336,2020-05-25,58.0,46.0,40.0,37.0
2337,2020-05-26,59.0,39.0,46.0,42.0
2338,2020-05-27,71.0,27.0,39.0,29.0
2339,2020-05-28,46.0,32.0,41.0,35.0
2340,2020-05-29,47.0,42.0,42.0,42.0
2341,2020-05-30,59.0,26.0,35.0,24.0
2342,2020-05-31,39.0,28.0,40.0,29.0
2343,2020-06-01,51.0,46.0,51.0,45.0
2344,2020-06-02,76.0,41.0,58.0,34.0
2345,2020-06-03,65.0,26.0,40.0,32.0
2346,2020-06-04,54.0,20.0,26.0,23.0
2347,2020-06-05,35.0,15.0,24.0,21.0
2348,2020-06-06,27.0,17.0,22.0,23.0
2349,2020-06-07,37.0,27.0,23.0,30.0
2350,2020-06-08,47.0,26.0,30.0,29.0
2351,2020-06-09,43.0,28.0,36.0,20.0
2352,2020-06-10,54.0,29.0,25.0,27.0
2353,2020-06-11,57.0,15.0,27.0,18.0
2354,2020-06-12,50.0,17.0,30.0,17.0
2355,2020-06-13,43.0,20.0,29.0,9.0
2356,2020-06-14,44.0,24.0,28.0,10.0
2357,2020-06-15,40.0,26.0,28.0,26.0
2358,2020-06-16,44.0,26.0,26.0,32.0
2359,2020-06-17,46.0,26.0,27.0,31.0
2360,2020-06-18,48.0,23.0,25.0,25.0
2361,2020-06-19,46.0,14.0,32.0,25.0
2362,2020-06-20,47.0,22.0,20.0,18.0
2363,2020-06-21,49.0,31.0,34.0,22.0
2364,2020-06-22,54.0,32.0,48.0,39.0
2365,2020-06-23,63.0,31.0,53.0,44.0
2366,2020-06-24,60.0,32.0,60.0,47.0
2367,2020-06-25,61.0,41.0,39.0,38.0
2368,2020-06-26,64.0,23.0,28.0,20.0
2369,2020-06-27,46.0,18.0,27.0,18.0
2370,2020-06-28,33.0,23.0,28.0,24.0
2371,2020-06-29,37.0,26.0,22.0,23.0
2372,2020-06-30,37.0,21.0,15.0,17.0
2373,2020-07-01,36.0,17.0,23.0,23.0
2374,2020-07-02,33.0,22.0,25.0,29.0
2375,2020-07-03,38.0,26.0,20.0,20.0
2376,2020-07-04,40.0,11.0,14.0,10.0
2377,2020-07-05,22.0,27.0,26.0,22.0
2378,2020-07-06,41.0,34.0,35.0,32.0
2379,2020-07-07,42.0,28.0,25.0,27.0
2380,2020-07-08,38.0,35.0,25.0,27.0
2381,2020-07-09,37.0,25.0,29.0,21.0
2382,2020-07-10,34.0,30.0,32.0,33.0
2383,2020-07-11,42.0,23.0,37.0,22.0
2384,2020-07-12,42.0,24.0,44.0,24.0
2385,2020-07-13,46.0,23.0,33.0,21.0
2386,2020-07-14,39.0,24.0,25.0,27.0
2387,2020-07-15,40.0,23.0,20.0,23.0
2388,2020-07-16,39.0,29.0,27.0,33.0
2389,2020-07-17,43.0,30.0,35.0,27.0
2390,2020-07-18,52.0,26.0,35.0,27.0
2391,2020-07-19,39.0,36.0,32.0,28.0
2392,2020-07-20,44.0,36.0,35.0,34.0
2393,2020-07-21,43.0,37.0,35.0,34.0
2394,2020-07-22,50.0,43.0,43.0,47.0
2395,2020-07-23,58.0,30.0,31.0,31.0
2396,2020-07-24,44.0,25.0,24.0,21.0
2397,2020-07-25,39.0,11.0,23.0,7.0
2398,2020-07-26,42.0,25.0,34.0,16.0
2399,2020-07-27,49.0,19.0,28.0,13.0
2400,2020-07-28,45.0,23.0,35.0,27.0
2401,2020-07-29,40.0,38.0,43.0,49.0
2402,2020-07-30,58.0,50.0,54.0,48.0
2403,2020-07-31,68.0,23.0,31.0,24.0
2404,2020-08-01,53.0,13.0,30.0,18.0
2405,2020-08-02,41.0,17.0,28.0,26.0
2406,2020-08-03,44.0,22.0,41.0,29.0
2407,2020-08-04,50.0,26.0,44.0,38.0
2408,2020-08-05,58.0,36.0,64.0,48.0
2409,2020-08-06,60.0,40.0,59.0,56.0
2410,2020-08-07,61.0,44.0,71.0,60.0
2411,2020-08-08,65.0,41.0,61.0,42.0
2412,2020-08-09,70.0,30.0,64.0,46.0
2413,2020-08-10,55.0,49.0,63.0,57.0
2414,2020-08-11,73.0,36.0,54.0,47.0
2415,2020-08-12,60.0,32.0,38.0,32.0
2416,2020-08-13,48.0,21.0,32.0,22.0
2417,2020-08-14,48.0,20.0,40.0,29.0
2418,2020-08-15,44.0,22.0,39.0,33.0
2419,2020-08-16,52.0,24.0,26.0,29.0
2420,2020-08-17,41.0,22.0,28.0,32.0
2421,2020-08-18,35.0,24.0,24.0,30.0
2422,2020-08-19,32.0,24.0,40.0,31.0
2423,2020-08-20,35.0,27.0,30.0,27.0
2424,2020-08-21,41.0,24.0,29.0,21.0
2425,2020-08-22,32.0,18.0,26.0,21.0
2426,2020-08-23,26.0,34.0,25.0,35.0
2427,2020-08-24,36.0,30.0,27.0,25.0
2428,2020-08-25,42.0,27.0,25.0,21.0
2429,2020-08-26,36.0,36.0,26.0,32.0
2430,2020-08-27,49.0,20.0,20.0,22.0
2431,2020-08-28,30.0,17.0,22.0,21.0
2432,2020-08-29,30.0,16.0,25.0,21.0
2433,2020-08-30,30.0,25.0,27.0,32.0
2434,2020-08-31,36.0,29.0,30.0,39.0
2435,2020-09-01,51.0,32.0,36.0,34.0
2436,2020-09-02,50.0,37.0,33.0,46.0
2437,2020-09-03,52.0,32.0,37.0,32.0
2438,2020-09-04,46.0,22.0,27.0,25.0
2439,2020-09-05,37.0,19.0,24.0,19.0
2440,2020-09-06,44.0,26.0,26.0,25.0
2441,2020-09-07,44.0,33.0,25.0,32.0
2442,2020-09-08,53.0,32.0,28.0,26.0
2443,2020-09-09,47.0,36.0,21.0,27.0
2444,2020-09-10,45.0,37.0,29.0,36.0
2445,2020-09-11,51.0,36.0,34.0,38.0
2446,2020-09-12,52.0,40.0,41.0,48.0
2447,2020-09-13,63.0,52.0,42.0,62.0
2448,2020-09-14,87.0,68.0,63.0,70.0
2449,2020-09-15,90.0,51.0,56.0,42.0
2450,2020-09-16,79.0,41.0,30.0,33.0
2451,2020-09-17,59.0,40.0,39.0,43.0
2452,2020-09-18,62.0,45.0,36.0,42.0
2453,2020-09-19,68.0,29.0,39.0,37.0
2454,2020-09-20,65.0,43.0,46.0,53.0
2455,2020-09-21,64.0,46.0,41.0,54.0
2456,2020-09-22,66.0,25.0,23.0,27.0
2457,2020-09-23,46.0,17.0,21.0,19.0
2458,2020-09-24,29.0,14.0,22.0,15.0
2459,2020-09-25,25.0,20.0,24.0,17.0
2460,2020-09-26,32.0,12.0,21.0,9.0
2461,2020-09-27,34.0,17.0,15.0,17.0
2462,2020-09-28,35.0,23.0,14.0,23.0
2463,2020-09-29,52.0,24.0,24.0,27.0
2464,2020-09-30,58.0,23.0,21.0,27.0
2465,2020-10-01,41.0,18.0,14.0,26.0
2466,2020-10-02,41.0,18.0,19.0,27.0
2467,2020-10-03,53.0,14.0,20.0,18.0
2468,2020-10-04,50.0,7.0,23.0,22.0
2469,2020-10-05,49.0,17.0,24.0,19.0
2470,2020-10-06,52.0,18.0,23.0,24.0
2471,2020-10-07,57.0,21.0,19.0,21.0
2472,2020-10-08,44.0,17.0,22.0,21.0
2473,2020-10-09,41.0,21.0,24.0,28.0
2474,2020-10-10,44.0,16.0,20.0,24.0
2475,2020-10-11,37.0,30.0,18.0,33.0
2476,2020-10-12,56.0,11.0,16.0,13.0
2477,2020-10-13,36.0,14.0,17.0,11.0
2478,2020-10-14,57.0,16.0,15.0,9.0
2479,2020-10-15,48.0,17.0,14.0,10.0
2480,2020-10-16,54.0,30.0,14.0,25.0
2481,2020-10-17,71.0,31.0,23.0,28.0
2482,2020-10-18,70.0,47.0,19.0,33.0
2483,2020-10-19,72.0,32.0,16.0,30.0
2484,2020-10-20,49.0,26.0,24.0,25.0
2485,2020-10-21,44.0,38.0,17.0,33.0
2486,2020-10-22,51.0,28.0,21.0,32.0
2487,2020-10-23,39.0,16.0,21.0,19.0
2488,2020-10-24,37.0,13.0,21.0,22.0
2489,2020-10-25,38.0,21.0,21.0,24.0
2490,2020-10-26,38.0,24.0,22.0,22.0
2491,2020-10-27,30.0,23.0,23.0,24.0
2492,2020-10-28,40.0,26.0,22.0,29.0
2493,2020-10-29,30.0,26.0,21.0,28.0
2494,2020-10-30,47.0,22.0,21.0,24.0
2495,2020-10-31,53.0,9.0,24.0,12.0
2496,2020-11-01,18.0,11.0,27.0,9.0
2497,2020-11-02,30.0,21.0,24.0,19.0
2498,2020-11-03,41.0,32.0,19.0,27.0
2499,2020-11-04,60.0,29.0,16.0,32.0
2500,2020-11-05,68.0,34.0,11.0,26.0
2501,2020-11-06,69.0,38.0,9.0,27.0
2502,2020-11-07,74.0,28.0,12.0,21.0
2503,2020-11-08,55.0,38.0,8.0,29.0
2504,2020-11-09,63.0,26.0,13.0,33.0
2505,2020-11-10,56.0,20.0,10.0,21.0
2506,2020-11-11,55.0,25.0,22.0,30.0
2507,2020-11-12,53.0,30.0,14.0,27.0
2508,2020-11-13,60.0,22.0,23.0,17.0
2509,2020-11-14,51.0,18.0,28.0,11.0
2510,2020-11-15,39.0,29.0,26.0,25.0
2511,2020-11-16,35.0,30.0,19.0,29.0
2512,2020-11-17,47.0,35.0,14.0,26.0
2513,2020-11-18,58.0,23.0,25.0,16.0
2514,2020-11-19,37.0,38.0,15.0,34.0
2515,2020-11-20,65.0,32.0,19.0,27.0
2516,2020-11-21,65.0,35.0,14.0,29.0
2517,2020-11-22,82.0,42.0,13.0,35.0
2518,2020-11-23,83.0,41.0,4.0,32.0
2519,2020-11-24,73.0,46.0,6.0,37.0
2520,2020-11-25,87.0,59.0,3.0,43.0
2521,2020-11-26,109.0,56.0,2.0,35.0
2522,2020-11-27,110.0,49.0,4.0,32.0
2523,2020-11-28,102.0,34.0,9.0,29.0
2524,2020-11-29,80.0,42.0,7.0,24.0
2525,2020-11-30,93.0,32.0,15.0,26.0
2526,2020-12-01,50.0,35.0,15.0,28.0
2527,2020-12-02,52.0,22.0,19.0,25.0
2528,2020-12-03,42.0,19.0,24.0,28.0
2529,2020-12-04,41.0,14.0,17.0,21.0
2530,2020-12-05,44.0,23.0,13.0,25.0
2531,2020-12-06,53.0,36.0,2.0,25.0
2532,2020-12-07,84.0,27.0,3.0,19.0
2533,2020-12-08,69.0,31.0,8.0,17.0
2534,2020-12-09,73.0,15.0,9.0,10.0
2535,2020-12-10,49.0,9.0,18.0,9.0
2536,2020-12-11,43.0,18.0,18.0,13.0
2537,2020-12-12,49.0,12.0,16.0,5.0
2538,2020-12-13,38.0,10.0,13.0,9.0
2539,2020-12-14,37.0,23.0,15.0,27.0
2540,2020-12-15,44.0,25.0,9.0,28.0
2541,2020-12-16,50.0,30.0,12.0,33.0
2542,2020-12-17,55.0,28.0,8.0,32.0
2543,2020-12-18,55.0,24.0,15.0,29.0
2544,2020-12-19,59.0,25.0,18.0,25.0
2545,2020-12-20,46.0,15.0,17.0,21.0
2546,2020-12-21,41.0,14.0,19.0,21.0
2547,2020-12-22,26.0,18.0,24.0,22.0
2548,2020-12-23,43.0,17.0,24.0,24.0
2549,2020-12-24,43.0,18.0,22.0,25.0
2550,2020-12-25,44.0,24.0,19.0,23.0
2551,2020-12-26,55.0,9.0,24.0,15.0
2552,2020-12-27,34.0,13.0,20.0,25.0
2553,2020-12-28,39.0,14.0,14.0,22.0
2554,2020-12-29,31.0,20.0,18.0,25.0
2555,2020-12-30,51.0,24.0,19.0,32.0
2556,2020-12-31,61.0,39.0,10.0,31.0
2557,2021-01-01,94.0,50.0,2.0,35.0
2558,2021-01-02,125.0,44.0,3.0,26.0
2559,2021-01-03,109.0,34.0,5.0,22.0
2560,2021-01-04,76.0,35.0,1.0,23.0
2561,2021-01-05,86.0,39.0,16.533333333333335,24.0
2562,2021-01-06,90.0,38.0,8.0,30.0
2563,2021-01-07,77.0,40.0,8.0,36.0
2564,2021-01-08,68.0,42.0,5.0,32.0
2565,2021-01-09,90.0,40.0,10.0,32.0
2566,2021-01-10,85.0,46.0,13.0,34.0
2567,2021-01-11,91.0,18.0,18.0,26.0
2568,2021-01-12,47.0,18.0,25.0,33.0
2569,2021-01-13,49.0,14.0,25.0,24.0
2570,2021-01-14,33.0,44.0,13.0,25.0
2571,2021-01-15,70.0,29.0,8.0,25.0
2572,2021-01-16,72.0,24.0,20.0,33.0
2573,2021-01-17,57.0,36.0,19.0,35.0
2574,2021-01-18,57.0,22.0,22.0,23.0
2575,2021-01-19,43.0,26.0,27.0,24.0
2576,2021-01-20,43.0,19.0,30.0,23.0
2577,2021-01-21,30.0,19.0,26.0,34.0
2578,2021-01-22,43.0,9.0,20.0,23.0
2579,2021-01-23,48.0,19.0,26.0,28.0
2580,2021-01-24,59.0,17.0,25.0,32.0
2581,2021-01-25,41.0,30.0,17.0,32.0
2582,2021-01-26,58.0,26.0,17.0,30.0
2583,2021-01-27,62.0,9.0,20.0,22.0
2584,2021-01-28,40.0,22.0,26.0,21.0
2585,2021-01-29,43.0,26.0,21.0,33.0
2586,2021-01-30,44.0,17.0,15.0,22.0
2587,2021-01-31,54.0,10.0,21.0,30.0
2588,2021-02-01,46.0,17.0,22.0,26.0
2589,2021-02-02,45.0,17.0,27.0,25.0
2590,2021-02-03,34.0,29.0,19.0,28.0
2591,2021-02-04,47.0,39.0,21.0,36.0
2592,2021-02-05,66.0,20.0,17.0,32.0
2593,2021-02-06,57.0,15.0,18.0,12.0
2594,2021-02-07,56.0,41.0,15.0,20.0
2595,2021-02-08,96.0,39.0,11.0,22.0
2596,2021-02-09,98.0,33.0,17.0,21.0
2597,2021-02-10,84.0,40.0,21.0,30.0
2598,2021-02-11,98.0,37.0,23.0,34.0
2599,2021-02-12,64.0,25.0,25.0,30.0
2600,2021-02-13,59.0,22.0,23.0,19.0
2601,2021-02-14,64.0,33.0,12.0,26.0
2602,2021-02-15,61.0,21.0,24.0,20.0
2603,2021-02-16,50.0,29.0,22.0,31.0
2604,2021-02-17,53.0,29.0,23.0,35.0
2605,2021-02-18,49.0,30.0,16.0,36.0
2606,2021-02-19,55.0,36.0,26.0,28.0
2607,2021-02-20,55.0,16.0,26.0,13.0
2608,2021-02-21,39.0,44.0,17.0,27.0
2609,2021-02-22,68.0,35.0,21.0,12.0
2610,2021-02-23,63.0,54.0,20.0,18.0
2611,2021-02-24,77.0,54.0,28.0,18.0
2612,2021-02-25,78.0,17.0,26.0,12.0
2613,2021-02-26,48.0,20.0,27.0,23.0
2614,2021-02-27,56.0,25.0,24.0,20.0
2615,2021-02-28,76.0,36.0,22.0,29.0
2616,2021-03-01,65.0,59.0,10.0,43.0
2617,2021-03-02,122.0,66.0,25.0,40.0
2618,2021-03-03,108.0,25.0,21.0,14.0
2619,2021-03-04,65.0,15.0,24.0,7.0
2620,2021-03-05,57.0,17.0,25.0,10.0
2621,2021-03-06,64.0,24.0,23.0,11.0
2622,2021-03-07,80.0,36.0,28.0,16.0
2623,2021-03-08,91.0,33.0,25.0,17.0
2624,2021-03-09,83.0,44.0,30.0,29.0
2625,2021-03-10,98.0,17.0,30.0,12.0
2626,2021-03-11,29.0,23.0,28.0,17.0
2627,2021-03-12,35.0,12.0,31.0,11.0
2628,2021-03-13,35.0,15.0,29.0,7.0
2629,2021-03-14,34.0,20.0,29.0,16.0
2630,2021-03-15,36.0,25.0,20.0,19.0
2631,2021-03-16,59.0,24.0,27.0,16.0
2632,2021-03-17,42.0,19.0,22.0,22.0
2633,2021-03-18,38.0,22.0,26.0,23.0
2634,2021-03-19,48.0,29.0,28.0,19.0
2635,2021-03-20,69.0,26.0,31.0,14.0
2636,2021-03-21,63.0,27.0,31.0,20.0
2637,2021-03-22,48.0,43.0,24.0,35.0
2638,2021-03-23,87.0,47.0,34.0,34.0
2639,2021-03-24,97.0,33.0,26.0,28.0
2640,2021-03-25,69.0,30.0,34.0,26.0
2641,2021-03-26,51.0,18.0,30.0,11.0
2642,2021-03-27,35.0,29.0,35.0,23.0
2643,2021-03-28,55.0,41.0,12.0,38.0
2644,2021-03-29,69.0,49.0,37.0,38.0
2645,2021-03-30,70.0,63.0,41.0,47.0
2646,2021-03-31,90.0,69.0,40.0,47.0
2647,2021-04-01,106.0,49.0,28.0,18.0
2648,2021-04-02,70.0,40.0,33.0,19.0
2649,2021-04-03,60.0,45.0,33.0,13.0
2650,2021-04-04,69.0,28.0,29.0,13.0
2651,2021-04-05,59.0,21.0,28.0,19.0
2652,2021-04-06,39.0,19.0,33.0,15.0
2653,2021-04-07,37.0,34.0,32.0,31.0
2654,2021-04-08,53.0,45.0,30.0,35.0
2655,2021-04-09,78.0,19.0,25.0,23.0
2656,2021-04-10,47.0,15.0,29.0,13.0
2657,2021-04-11,42.0,20.0,32.0,19.0
2658,2021-04-12,43.0,26.0,24.0,20.0
2659,2021-04-13,67.0,33.0,33.0,28.0
2660,2021-04-14,64.0,34.0,34.0,24.0
2661,2021-04-15,71.0,44.0,19.0,26.0
2662,2021-04-16,68.0,28.0,33.0,17.0
2663,2021-04-17,73.0,33.0,36.0,18.0
2664,2021-04-18,65.0,42.0,39.0,26.0
2665,2021-04-19,71.0,45.0,42.0,35.0
2666,2021-04-20,76.0,53.0,41.0,29.0
2667,2021-04-21,110.0,55.0,34.0,23.0
2668,2021-04-22,65.0,50.0,42.0,25.0
2669,2021-04-23,56.0,42.0,42.0,23.0
2670,2021-04-24,58.0,61.0,37.0,13.0
2671,2021-04-25,56.0,42.0,39.0,21.0
2672,2021-04-26,51.0,48.0,42.0,30.0
2673,2021-04-27,70.0,49.0,41.0,35.0
2674,2021-04-28,71.0,40.0,39.0,20.0
2675,2021-04-29,76.0,34.0,36.0,25.0
2676,2021-04-30,62.0,27.0,33.0,18.0
2677,2021-05-01,67.0,30.0,38.0,17.0
2678,2021-05-02,63.0,33.0,42.0,27.0
2679,2021-05-03,60.0,38.0,31.0,16.0
2680,2021-05-04,33.0,26.0,30.0,15.0
2681,2021-05-05,35.0,19.0,28.0,29.0
2682,2021-05-06,43.0,19.0,26.0,17.0
2683,2021-05-07,46.0,25.0,25.0,29.0
2684,2021-05-08,53.0,34.0,38.0,26.0
2685,2021-05-09,52.0,24.0,33.0,23.0
2686,2021-05-10,44.0,28.0,32.0,23.0
2687,2021-05-11,45.0,30.0,30.0,30.0
2688,2021-05-12,54.0,19.0,31.0,19.0
2689,2021-05-13,41.0,15.0,31.0,22.0
2690,2021-05-14,32.0,16.0,28.0,19.0
2691,2021-05-15,35.0,19.0,31.0,15.0
2692,2021-05-16,40.0,17.0,28.0,12.0
2693,2021-05-17,23.0,21.0,29.0,19.0
2694,2021-05-18,37.0,23.0,31.0,20.0
2695,2021-05-19,32.0,25.0,29.0,25.0
2696,2021-05-20,37.0,32.0,31.0,18.0
2697,2021-05-21,41.0,19.0,31.0,14.0
2698,2021-05-22,34.0,29.0,33.0,17.0
